Date,PCR,看漲(Call) IV 平均值,看漲(Call) IV 樣本標準差,看跌(Put) IV 平均值,看跌(Put) IV 樣本標準差
2021-06-10,1.0565247862799405,0.1653189553618163,0.1316683707296305,0.2841434108129517,0.1040867368505183
2021-06-11,1.0258314820438237,0.162585527688918,0.0826061343045722,0.2813027654133623,0.2055246870958975
2021-06-15,1.206703112813396,0.1995876047315769,0.2074809710454302,0.346008796447817,0.2578269308434717
2021-06-16,1.1659975530006388,,,,
2021-06-17,1.1359381908729145,0.0609749821459811,0.0450050792437901,0.1136453103590443,0.0421371392041389
2021-06-18,0.9437324976336556,0.0637468666487699,0.0187733403033871,0.0793924425046567,0.0268816126490552
2021-06-21,1.126891507477134,0.074631483516161,0.0406403575242528,0.0942413884960572,0.0727998905112113
2021-06-22,1.1289069030140746,0.0569281266977346,0.0475663299653645,0.0492092049848337,0.0514771668967582
2021-06-23,1.087102811992581,0.0180013046384279,0.0408450123048684,0.0645148856073511,0.0598472340961652
2021-06-24,1.2347409530552351,0.0786392994697185,0.0537276468928136,0.1260083731871764,0.0706441263526231
2021-06-25,1.1239836793042857,0.0662754173455942,0.0232588656022806,0.1020874130927024,0.0700515110664809
2021-06-28,1.1993463259932402,0.0508357791836428,0.0325646967992106,0.0844794206913672,0.0454345632721631
2021-06-29,1.0329798676514843,0.0485112930234824,0.032546692946099,0.0601711213208351,0.0478219002920102
2021-06-30,1.187249401323644,0.0362766652131872,0.049972164579952,0.0487993979691597,0.0544928644753179
2021-07-01,1.1762573739585234,0.0838132935343006,0.0210101121101168,0.1228485094191013,0.0475076287403309
2021-07-02,0.9808579671850866,0.07767504387049,0.0282285457338978,0.1114283589635642,0.0465904910587507
2021-07-05,1.2761656885383177,0.053653058459199,0.0304338779825484,0.1106756248786968,0.0608503190396654
2021-07-06,0.974155341061816,0.0578181729827346,0.0258812168528425,0.0729244790619181,0.0658008872586798
2021-07-07,1.0216707709127597,0.037063780559418,0.0352022605540552,0.0600837397124781,0.0771851389263499
2021-07-08,1.0279055113085718,0.0922547645346482,0.0349293316576885,0.1591126727512703,0.0574895210933812
2021-07-09,0.8933592646238987,0.1055344418306473,0.0336919087682321,0.174096072923558,0.0771988508042177
2021-07-12,1.005470219183807,0.0978809938324337,0.0303138979145662,0.1274849125229655,0.0866271368806095
2021-07-13,1.1482873598060015,0.0951667737244674,0.0398533642712034,0.0809248549656022,0.0877219543179743
2021-07-14,1.043028601473552,0.0598637759407838,0.0559847017680774,0.1010511222326376,0.1134790399906692
2021-07-15,1.031462270854057,0.118983496451257,0.0417863447239917,0.2459450908178457,0.1113882586293629
2021-07-16,0.8608659709696813,0.1417879308964379,0.0581735620240126,0.2116344465491969,0.1157748541243969
2021-07-19,0.8634218726093302,0.2052213317174268,0.1121835603755701,0.3067428782946233,0.1875537095559663
2021-07-20,0.9249743171540228,0.3256008426169372,0.1398000245818916,0.2506661280846178,0.2215259474092553
2021-07-21,1.1087253991679862,,,,
2021-07-22,1.3957638012121951,0.0750106756763188,0.0405860040435898,0.1108808182548953,0.0458826712698411
2021-07-23,1.1343630685336743,0.0615907034051499,0.0264827100226696,0.1124499650507385,0.0789659557895372
2021-07-26,0.9622244968414422,0.0688426839837857,0.0415737952611907,0.0752556690180968,0.0850588856058434
2021-07-27,1.2032004924630395,0.056577063684616,0.0225683704174467,0.054306364909762,0.0680677590327535
2021-07-28,1.1748825842407815,0.0335719594322969,0.0431153198394578,0.0701697274208532,0.0694149278685882
2021-07-29,1.1242652674924452,0.0661220138941413,0.0432607514405384,0.1887876782066556,0.0795618415169889
2021-07-30,1.0826371873509726,0.0897707609323233,0.0253927869211771,0.1226862545654721,0.074188807447661
2021-08-02,1.107939722866769,0.040647089588419,0.0380693968773024,0.1434116551612483,0.0812751492693955
2021-08-03,1.175523710189211,0.0350337469785854,0.0452778118478366,0.0906917548370047,0.050704589510562
2021-08-04,1.2240605389998318,0.0329458923106906,0.0534023044450131,0.0762869829614919,0.081755887843904
2021-08-05,1.4011765226237338,0.0933573891612042,0.0276722809216376,0.1925630416553306,0.0879934186632892
2021-08-06,1.0693410169372592,0.0900212533888674,0.0293679157349192,0.1835032648975064,0.1271858134902808
2021-08-09,0.9086184060898764,0.0740864164641274,0.0392684963112899,0.1671273624972186,0.0897329469814113
2021-08-10,0.8529042415609244,0.0872310286275286,0.0386839973278885,0.131208339362035,0.1367427585971712
2021-08-11,1.10357233333443,0.0682580532684737,0.0608164839223262,0.0814619132071084,0.1067223976728348
2021-08-12,0.9363021174416066,0.1708005817530381,0.1114260949196391,0.3978933744115983,0.2792686712662148
2021-08-13,0.8313207369861565,0.1740097251374174,0.0597126970234637,0.2555387792539897,0.2073717492668529
2021-08-16,0.9927406497321666,0.2287868935187049,0.1412924125654684,0.3777284201474129,0.2914803324349612
2021-08-17,0.8806815477606967,0.3058393005936893,0.1658895082450407,0.3220562640076514,0.4354195821738758
2021-08-18,1.0936551822764595,,,,
2021-08-19,0.8904071061944828,0.124893187281904,0.0484922281121776,0.1962800785620304,0.1319195940981416
2021-08-20,1.0276832265795357,0.0962027298766239,0.0389435396900258,0.1954265462849301,0.0995791565854617
2021-08-23,1.199479642817816,0.0564620848944708,0.0412037455029391,0.1443396142779575,0.085235052137017
2021-08-24,1.0806072169799066,0.0487927383753052,0.0291711510589544,0.0905692029103251,0.072265840109742
2021-08-25,1.0900862560322224,0.0186013829449856,0.0472612291311336,0.0764412559277654,0.087896381328005
2021-08-26,0.8542692483309269,0.0965080839508933,0.0311894320168421,0.177712437895386,0.1028365761197878
2021-08-27,1.0500643664502256,0.0810573539802168,0.0517984969667645,0.1499067711808523,0.0705797408263306
2021-08-30,1.159902789852209,0.060849687237758,0.0485750537465932,0.1550560465907985,0.0869566015265949
2021-08-31,0.9313268929248404,0.0240303238549567,0.0368899333406562,0.1119763838425762,0.0796587030738863
2021-09-01,0.9796876464097696,0.0418073874050404,0.0422791026216516,0.0789305711484691,0.0935836023768448
2021-09-02,1.017987970610413,0.1243517768238566,0.0290740050157135,0.1724739174621029,0.0956407487598736
2021-09-03,1.0406080716774804,0.1034450315392949,0.0414535899983946,0.1769100063672533,0.0774773870441323
2021-09-06,1.0343679712100764,0.1066507739027748,0.0398459069347605,0.1553644371934721,0.1407198833083015
2021-09-07,0.9436535882379534,0.0836222742938445,0.0343943645784518,0.1514436669514698,0.1379337889396507
2021-09-08,0.9588491386929572,0.081202333776315,0.0602270316800911,0.1002731472512907,0.1383734326416919
2021-09-09,1.1031358408667566,0.1333603783705542,0.0307636764730352,0.2874513250516984,0.0894439940092546
2021-09-10,1.2093362235103629,0.1209162052602556,0.0704726898513636,0.2792565518963047,0.1412382824440378
2021-09-13,1.1956593445593584,0.1938401237585486,0.0924826007857866,0.3475065696577279,0.2946711705070732
2021-09-14,1.2005375759470442,0.2799784410379629,0.2612718764824506,0.3582225974461834,0.4179599480073276
2021-09-15,0.9696629826343672,,,,
2021-09-16,0.9108407069183224,0.0637641067499191,0.046417102034576,0.1306566640436018,0.0990183078245126
2021-09-17,1.0662471168680403,0.0575595261515985,0.0388115774073514,0.0927663504319636,0.084515350403012
2021-09-22,0.8682259176135861,0.0410939108004578,0.0441028818568981,0.0586056748234301,0.0717333638384063
2021-09-23,1.061361034856512,0.0905717388165806,0.0438367972661811,0.1592396939490505,0.0967992039281507
2021-09-24,1.0721074925414524,0.0775703886378597,0.0436813411949974,0.1115815033343156,0.0624494487796584
2021-09-27,1.15942431373263,0.0646253939812649,0.052106797900911,0.086459058746494,0.054508781771315
2021-09-28,0.7696574861953471,0.05134639825451,0.0418677783881019,0.092979417540219,0.078924269639648
2021-09-29,0.9871254957841332,0.0537527245745665,0.0474296722657068,0.0456276152031915,0.0719977600140626
2021-09-30,0.902059590020108,0.0999317624176555,0.0418772339120537,0.1797673871603225,0.072027336856462
2021-10-01,0.80882692503071,0.1281719411931154,0.0501956954529905,0.1687546555895685,0.10127582350029
2021-10-04,0.8621186557582318,0.1186163441461166,0.0455951286050989,0.1435168729054432,0.1010556005081489
2021-10-05,0.9082042455536432,0.0646246647686991,0.0566770619976609,0.1485004232668452,0.0882343830902601
2021-10-06,0.9703951399999338,0.0594349490858391,0.0679000399603914,0.0721037462605423,0.077209340413679
2021-10-07,1.050091506812174,0.1216491767754145,0.0662835057692586,0.2257866064675666,0.0852508109673959
2021-10-08,0.9786948324291046,0.1339223523047801,0.0488616253978642,0.1864470695771122,0.0812223661256951
2021-10-12,0.8179148276778303,0.1069207105904516,0.0566174967926285,0.1496804888709703,0.06522470430062
2021-10-13,0.9039116688316464,0.1033101183312851,0.0764733229889793,0.0765875190081739,0.1116006299682386
2021-10-14,0.9918363861491823,0.2059307359817776,0.0812689995707413,0.2598616442021577,0.0878752795861308
2021-10-15,1.106205076438466,0.1376301519996768,0.1428770479546029,0.2713898097536599,0.0910671982946604
2021-10-18,0.941655475480196,0.2460364432572527,0.1274084776211196,0.2294354542414496,0.1602014937380288
2021-10-19,1.0227201387124258,0.2943349736400557,0.3547299700405533,0.3645329498701229,0.3179377129220128
2021-10-20,1.0892615844014302,,,,
2021-10-21,1.1000732432863731,0.0840947925441037,0.0372655556866461,0.1040016303299733,0.067214152509184
2021-10-22,0.8425257202819536,0.0710253396317738,0.0500700509323367,0.1009461665248637,0.0623436636312404
2021-10-25,0.959571545067846,0.0500732799363495,0.0309413816947868,0.088539820609813,0.068342584298072
2021-10-26,1.073082908470559,0.0418222419477447,0.0397353996664187,0.0639261798790814,0.0589145735361696
2021-10-27,0.8603961177979795,0.0249049924447913,0.0447681902223291,0.078596952257252,0.0754960439558461
2021-10-28,1.003786497142758,0.0848018328666414,0.0288118260926853,0.1316030193602278,0.0696813819335149
2021-10-29,0.8842560377786292,0.0771013780184481,0.0295531558129266,0.1276650622156963,0.075476096735719
2021-11-01,1.017728848424822,0.0684394923282483,0.0377360660235387,0.0910394185506797,0.0607032186216663
2021-11-02,1.0008601285162784,0.0660977153035688,0.0375678018107606,0.0539405068778337,0.0611464398851573
2021-11-03,1.0624931777460072,0.0295980044010208,0.0489285155670873,0.065390476196541,0.0714050449409701
2021-11-04,0.9019490723666276,0.1155122415295079,0.0516628009373593,0.1360003106301517,0.066664811023819
2021-11-05,0.9239098242743916,0.0659681041730603,0.0495205615460258,0.1639524424069309,0.1010102433073996
2021-11-08,1.1512339154568454,0.0579510265298813,0.0520736364723472,0.1286816088914283,0.0784757043129268
2021-11-09,0.9557659851845864,0.0769165146777542,0.0557948426909273,0.1069550537350418,0.0991052807576319
2021-11-10,0.9303673336377516,0.0427778654953327,0.0528350241363202,0.088390306184694,0.0876591158426597
2021-11-11,0.9495510107203609,0.1621732499089625,0.0739893433830422,0.1783012066339044,0.1188618133092121
2021-11-12,1.0242738255234558,0.1460231397248511,0.0547866707322773,0.2149811518614859,0.1925045053987637
2021-11-15,0.9742310485230428,0.1884113838194136,0.1303718161304492,0.2206446769409726,0.2079082610715667
2021-11-16,1.192515962175705,0.1642453935533665,0.1425676254755413,0.2430511652554818,0.2657997700047497
2021-11-17,1.0153588996362437,,,,
2021-11-18,1.1392988770763737,0.0620283834743021,0.0351930358418574,0.0996366108185657,0.0765865893133703
2021-11-19,0.8350390493034717,0.0676682457271175,0.0302847961311378,0.069058640464211,0.0633462221594236
2021-11-22,0.9655860613753332,0.0515155991742692,0.0220827517212643,0.0674265093433622,0.0565149342070579
2021-11-23,0.7457737478525029,0.0447693068370752,0.0254231370835939,0.0324059169519476,0.0538006073493395
2021-11-24,1.0371483444917329,0.025029143644323,0.03002907707548,0.0304976702767904,0.0420608448906328
2021-11-25,1.0151134134687925,0.077814035354942,0.0278407912693094,0.0954113007575141,0.0595983424423159
2021-11-26,0.8637122727432666,0.0864767657612737,0.0378026467593382,0.0908142409315485,0.0700161332696696
2021-11-29,1.1237804662559343,0.0733992332183277,0.029518509814852,0.1211118001697438,0.06998220177409
2021-11-30,1.0872428504328315,0.0594498257410794,0.0365653470175273,0.0841656441421603,0.0668091917640313
2021-12-01,1.1601043036148504,0.0210842249898903,0.0423338547314101,0.0853256842492892,0.0725530097612284
2021-12-02,0.996854054054054,0.0928354639637525,0.0458516982361734,0.1765247467765129,0.0664337421916628
2021-12-03,1.074626048810471,0.1092423491786076,0.0360571377676317,0.1563806076900044,0.0739388521750465
2021-12-06,1.092461129586993,0.095949975056118,0.0427559723875418,0.1426956175280185,0.0648000110715811
2021-12-07,1.050755753809195,0.059504346683038,0.0537890483167534,0.1131756358864771,0.0584579578070429
2021-12-08,0.9245129184557492,0.0912656649648971,0.0660963717349946,0.0607287114238539,0.0823450069084057
2021-12-09,1.0670870784237714,0.1310800807822533,0.0783294466094395,0.1831932520842095,0.0592856916979369
2021-12-10,0.8446762632345881,0.14300928586422,0.078177678088072,0.179713674578729,0.1263205317895813
2021-12-13,0.8895616150061462,0.2060790860991414,0.1078318679542573,0.1983117934932509,0.2334797164089942
2021-12-14,0.8962106945930933,0.2395366341559263,0.1307279845421706,0.2026987684616889,0.2791430222187808
2021-12-15,1.0661636801446293,,,,
2021-12-16,0.9874179692419944,0.0648154980329927,0.0534934402461608,0.099375764409079,0.0629760442490841
2021-12-17,1.0052982841741334,0.0420555943380924,0.0219473937025236,0.0743932700148338,0.0387988728372741
2021-12-20,0.9007141662343112,0.0491324047316851,0.0268415179314143,0.068225081036078,0.0458432490955682
2021-12-21,1.1387063728882505,0.0215735257112493,0.022805545115617,0.0602309747833675,0.0598469107333303
2021-12-22,1.037396141649803,0.0192359854480223,0.0264227319361807,0.0346027920787008,0.0417082247902495
2021-12-23,0.986899802674852,0.0536728152501857,0.0253182066872733,0.0893503850575184,0.0615696253815144
2021-12-24,0.9391631076289256,0.0603507974068205,0.0298792514345218,0.0685093084460322,0.0492141195069737
2021-12-27,1.2450478122283395,0.0500739504192164,0.0347228425605279,0.0602077906817287,0.050988994483313
2021-12-28,1.245394212014518,0.0182389084955428,0.0302251263270691,0.0501286661852308,0.0510480107392428
2021-12-29,0.9857187171026116,0.0247630716333753,0.0366547721717248,0.0377797126342998,0.0442204993251455
2021-12-30,0.9335303662494204,0.0753477139667038,0.0322049588450108,0.0950722919865016,0.0601045969226118
2022-01-03,0.9709293046599364,0.0611705182412775,0.0371552144257574,0.0652052329959529,0.0510462025284047
2022-01-04,0.9929002978485816,0.051137692701103,0.0470874732429706,0.0656177016099526,0.0477073370536825
2022-01-05,1.00571746805001,0.0429182018481181,0.0400922986128946,0.0477693687026293,0.0607880678560199
2022-01-06,0.942171767777158,0.0865055317518534,0.0275867520618884,0.1258088215038834,0.0526864344643386
2022-01-07,0.9254838766411354,0.1133457133523526,0.0319966763199823,0.1045192568116673,0.0534574060754629
2022-01-10,1.038239879797673,0.0729941564799168,0.0238107238026249,0.1326856824548459,0.0466070481146337
2022-01-11,0.990609687675332,0.0554535727853373,0.0326757357442602,0.1045749415298469,0.0474702703406761
2022-01-12,1.011295593966828,0.0688972020014038,0.0600021423410264,0.0891863448342466,0.071885096880769
2022-01-13,0.9632252252980074,0.1325297587763885,0.0463324825228249,0.1737401480883313,0.0420899266887179
2022-01-14,0.896534728669086,0.1470211467764795,0.0573797269710703,0.179467992964722,0.0628357328107999
2022-01-17,1.120177194516509,0.1352624692988698,0.074837290965378,0.2622009954798509,0.1576643784512869
2022-01-18,1.0838216160437883,0.0455129885678784,0.0231806853598795,0.036476319811162,0.0492423504592265
2022-01-19,1.0426314052075611,0.0347662139112333,0.0271245467225619,0.0472840304432393,0.0664211740513816
2022-01-20,1.1158531216061522,0.0806086952025084,0.0354512472708405,0.1117353636621349,0.0560638664853298
2022-01-21,0.8526733501327474,0.0829048376470665,0.0310903802982257,0.093385356168322,0.0531890671302879
2022-01-24,1.0269303938367715,0.049062469905122,0.0267032452043977,0.1051149024856912,0.0493265688461471
2022-01-25,0.9041668044530646,0.0674143156488835,0.030264504755476,0.1033756641347753,0.095986121634644
2022-01-26,1.1130169502325875,0.0442025366696262,0.0393582993851331,0.0814304556834245,0.0927098574323449
2022-02-07,1.0279595104655153,0.0952730866869483,0.0736690956773555,0.1252880995418931,0.1311816025572916
2022-02-08,1.297159537834956,0.0884489871029627,0.0684284078247382,0.1075836648294171,0.1213552993415657
2022-02-09,1.2066083429977488,0.104055095790835,0.0775333756152759,0.1210349560312795,0.1528324415928059
2022-02-10,1.191272508363243,0.0906959778462043,0.078038570973263,0.2167812591165499,0.1576118546384365
2022-02-11,1.18852916723541,0.1094617108095164,0.0364594633418413,0.2480452573569025,0.2265522243215085
2022-02-14,1.0763441696191565,0.2294244283862778,0.0754552995979916,0.3417629455781305,0.3985157588216681
2022-02-15,1.086789686617281,0.0499117027672035,0.0310309284485531,0.0700628043132025,0.0900758570472746
2022-02-16,1.0654023335313714,0.0253102309438522,0.0346084683387258,0.0484458680396222,0.0516559633395337
2022-02-17,1.1994774118132434,0.07861619651182,0.0433261252538377,0.1167974120869888,0.0958765988948414
2022-02-18,1.240274061105417,0.0596704828809955,0.0227600590108096,0.1112392490873874,0.070159661164422
2022-02-21,1.1891939681056916,0.0581141831955633,0.0313490540497822,0.0970558606825516,0.0716824388017716
2022-02-22,1.012405533366449,0.0579618801162362,0.033238356689823,0.090769905595713,0.08379017239264
2022-02-23,1.1060801607429092,0.0306567596302133,0.0360848861405873,0.0619137573173037,0.0659969202126115
2022-02-24,1.0930382239641872,0.123116852832635,0.0340130005481809,0.1450591998839852,0.0871651879204901
2022-02-25,1.047790318688039,0.0926742790116832,0.0478685789387377,0.178136754858026,0.0808863825013554
