Date,count,mean,std,min,25%,50%,75%,max
2021/8/27,986,0.4179030875129627,0.08908567019879125,0.00010000000454738256,0.35865163121918897,0.3979718926778705,0.4647756803475507,0.8220615038514066
2021/8/28,5,0.40988447542407513,0.10254462663366785,0.32623874807306663,0.32623874807306663,0.35389204156936527,0.5198853371154902,0.523167502289387
2021/8/30,1008,0.41945726597959465,0.08431333206679757,0.26714837376356027,0.3604117171843011,0.40389869398313316,0.4624635660839709,0.7251706283906463
2021/8/31,2441,0.3955925008157097,0.09411500544648967,0.25369274872239234,0.32512915399651476,0.38374660851414255,0.44765056820312,1.0526915514327189
2021/9/1,2573,0.38126222071480886,0.09810663227331581,0.19945889987095755,0.30354755258674004,0.3765550436294247,0.449508404812866,0.8484869043689485
2021/9/2,1230,0.4113388392276008,0.07467003776168345,0.00010000000454738256,0.3648962911775533,0.40326814137121914,0.4451382380445402,0.8880670898947111
2021/9/3,1016,0.4378921226281534,0.08630284963032371,0.00010000000454738256,0.37995221809260404,0.421700078471605,0.47517169450365326,1.2386756380207933
2021/9/4,3,0.5283056005690062,0.06703903880125943,0.4508955863727645,0.5089530970199458,0.5670106076671272,0.5670106076671272,0.5670106076671272
2021/9/6,1530,0.40988462870623593,0.08067855418173117,0.00010000000454738256,0.35282453063536,0.39778101712256353,0.460250448213656,0.8258470638926482
2021/9/7,2459,0.3585168726430386,0.07215823785490127,0.2316451616243191,0.2961943802740923,0.3517727067433065,0.39472670372672647,0.792422000635498
2021/9/8,4172,0.33195912942657996,0.08529464709254696,0.17870946669564866,0.26104142230947425,0.3253302111140879,0.3752591571134575,0.8107099679269174
2021/9/9,873,0.3827692293564274,0.07050541307086292,0.3016913515613633,0.33063074954439486,0.3642021295464818,0.411576625692864,0.7060294654949634
2021/9/10,808,0.4131472819123156,0.0905271886755504,0.00010000000454738256,0.3575591110544166,0.3890191699372131,0.4606750561402957,0.7161659644914451
2021/9/11,11,0.4268402300480963,0.0598311119724129,0.3298819008269158,0.4119873057688743,0.41915497231200505,0.45367584523771304,0.5129247056244762
2021/9/13,780,0.4038721161952495,0.12232423639010345,0.00010000000454738256,0.3210293014005008,0.39160149192570015,0.4605308392788561,1.9967723625268494
2021/9/14,1483,0.38256281333415404,0.11174204363304087,0.2501616241211464,0.2924331787604578,0.35799569484043803,0.4355736100390404,0.7949480874539435
2021/9/15,3059,0.3530366409186654,0.11095968690678813,0.192602529202966,0.2697833391355955,0.3297680237631325,0.3919748595727752,0.8845114377851221
2021/9/16,833,0.385235554332341,0.08185635908529719,0.26858838499508086,0.32889570487819153,0.36754524434381486,0.4314696821697245,0.8820586264069621
2021/9/17,1153,0.3624247707863235,0.08453217224735686,0.2578084934836904,0.29871995422963793,0.3427718146523798,0.4050149639219568,0.9879934481947412
2021/9/18,24,0.3731953410491498,0.053634193408162514,0.30646747658554474,0.3302372717436791,0.3431545087264307,0.4138820179382391,0.47249068314980314
2021/9/22,2838,0.2762111292900329,0.07528374474856801,0.16098650726717795,0.22226529851057997,0.24611322353992393,0.30835163963907963,0.6576416102376771
2021/9/23,678,0.40823359423091743,0.07833601432787914,0.2659373254175543,0.3611802909807918,0.3962423331691001,0.4417089055991885,0.8274479038583094
2021/9/24,860,0.41752942226646056,0.07523531500004135,0.2647050185310109,0.3621235196052732,0.4258931245482733,0.449133695599262,0.9359682204616194
2021/9/25,1,0.4355989507376171,,0.4355989507376171,0.4355989507376171,0.4355989507376171,0.4355989507376171,0.4355989507376171
2021/9/27,843,0.396209189327435,0.08016178660715971,0.00010000000454738256,0.34022442235531414,0.37821609363222264,0.44659910065305863,0.7752445179982206
2021/9/28,2507,0.3313846384614948,0.08452976132334486,0.21968591078435268,0.2625066416197064,0.31008811125574065,0.37487665674880866,0.8632391413518335
2021/9/29,2714,0.2833931356039437,0.09067315765862237,0.15377981619648368,0.21607245827745553,0.26475758099843366,0.33158998713595517,0.7929569934907688
2021/9/30,1421,0.37396233895528835,0.07955637008478116,0.24611322353992393,0.3170652129389304,0.3641004060901696,0.41626445127956513,0.7340346705322168
2021/10/1,1592,0.33559460652299294,0.0770133526189435,0.24231592348474965,0.27196750487387383,0.3221764219330955,0.36572212644058166,0.7523611230225334
2021/10/2,24,0.394107978277058,0.05491825648084056,0.2819240676190392,0.35020933654601705,0.3946891479400665,0.43823393167079533,0.4882475724156802
2021/10/4,2242,0.2897552898878793,0.05662723957489913,0.00010000000454738256,0.2395222072959397,0.27827579430324867,0.34077211148450137,0.583446585909887
2021/10/5,1974,0.2659781922830309,0.059363921828609556,0.1806623092772425,0.21194639646917524,0.25445701878735494,0.3175176936831774,0.6564745743431212
2021/10/6,2714,0.23991656218202048,0.08069387751017512,0.12043374925062644,0.17587691513220027,0.2158248741877719,0.2949193460991678,0.7289545569947314
2021/10/7,801,0.37640409689652726,0.07988716070374145,0.00010000000454738256,0.3268000649165398,0.36679815954693606,0.4208088901999968,0.8572479766530263
2021/10/8,783,0.3389815850187004,0.07197984876418409,0.2288505480550349,0.284034321144779,0.32491932920705036,0.37777839084903786,0.5919630310034111
2021/10/9,22,0.3063348062384351,0.06481550267336941,0.2288505480550349,0.24827040759296556,0.29411953063628005,0.35824549572455067,0.4004278305088671
2021/10/12,2490,0.2626326311983101,0.06138789443233085,0.00010000000454738256,0.2147355078328893,0.24463509367401448,0.2961943802740923,0.7075630349026721
2021/10/13,2979,0.2386043810015634,0.07139752619546937,0.00010000000454738256,0.18008685015586262,0.22992832199492802,0.2858189219901528,0.7868705792623034
2021/10/14,1009,0.3099050384448679,0.05745802859579756,0.2364882199998462,0.26355575521718577,0.2974544094325958,0.3343016523092379,0.6221862972705177
2021/10/15,1426,0.34633234052429507,0.08504436068178625,0.00010000000454738256,0.2892732967007324,0.3203430178914394,0.39147873588146886,0.823118308009555
2021/10/16,10,0.3720889263324113,0.06178629819113646,0.3127994397044396,0.3171837493713898,0.35091018426642373,0.4227704213267518,0.4624929022947595
2021/10/18,1795,0.3051122751108246,0.06646498980289227,0.00010000000454738256,0.2538252273274628,0.2893623982646647,0.3338297119962784,0.6307085675520062
2021/10/19,1844,0.34793452641659633,0.08065177360394274,0.21032070342076942,0.2863636090465115,0.339470467959477,0.403922566600177,0.7300937685376833
2021/10/20,1957,0.2871529238357726,0.08146037879858292,0.00010000000454738256,0.21743319796280625,0.2858189219901528,0.3350966340045074,0.6506075262403961
2021/10/21,975,0.36779139267113703,0.09491590361667905,0.2523755982817866,0.3055520369999679,0.34514486490406926,0.4101037004427154,1.2918542875581434
2021/10/22,1064,0.3572582442951008,0.08351042198183847,0.00010000000454738256,0.3034754079986447,0.3366432134282451,0.3935519696660047,0.7810644406387217
2021/10/23,16,0.3206305886603724,0.04658840784622505,0.24933073360113733,0.29224603626745216,0.3149128723189687,0.35388726328663545,0.40214688113022723
2021/10/25,1316,0.3338347257948136,0.07969740882730297,0.23071991291620264,0.26275040661743165,0.3148930666125905,0.3944452901075261,0.9762539704621592
2021/10/26,1837,0.3594325187663805,0.07597693243408361,0.21570158587013843,0.3055520369999679,0.3475885265210661,0.4066750139189509,0.8047828582500015
2021/10/27,2436,0.3107591000520478,0.09258151207793776,0.1716692870411841,0.23453484638401179,0.28753013108229053,0.3610212373765493,0.7651609642041617
2021/10/28,761,0.37180181327600337,0.06493964559556357,0.26063644732505464,0.3288278767838535,0.359615528741027,0.40632843132829055,0.7810804005963851
2021/10/29,1204,0.35822604070998126,0.07366788924537855,0.2394804760935188,0.3055601122237275,0.339290174368018,0.39872869200263716,0.7547586208122965
2021/10/30,10,0.3527000269760784,0.04486483389162541,0.3152456055013486,0.3152456055013486,0.32812240839527007,0.3867487534277817,0.432492238862067
2021/11/1,1238,0.37699985757524396,0.08491619621470414,0.2316451616243191,0.3195535073522118,0.3659625923395446,0.4238964193969582,0.7700175878402228
2021/11/2,2322,0.3492904469654947,0.08054313587249565,0.21299916819036513,0.28249276628318964,0.3407719679963921,0.40102929144321603,0.7408778563827941
2021/11/3,1956,0.3122936139514112,0.07489031911602108,0.17519737470027202,0.25307795401429234,0.3060172866489256,0.35834909284799354,0.7455960870698385
2021/11/4,1086,0.37034714523454415,0.088196608104398,0.26620150497980344,0.3199929672940386,0.35093683641194096,0.4048437286915456,1.1246800826990024
2021/11/5,1587,0.40178561636993776,0.06751445980690024,0.00010000000454738256,0.34968523726398404,0.3931289366457351,0.4443466350090385,0.7476982884770698
2021/11/6,22,0.41159455171468445,0.0621067710552008,0.3434703244269912,0.3638191457768776,0.378254965213121,0.46491891635676175,0.5842613341858552
2021/11/8,1494,0.3973398717386761,0.0745117569058641,0.2527604782826339,0.3445950214501209,0.3867119105433803,0.4356690934223937,0.7480349042146788
2021/11/9,2110,0.4294950368756455,0.0826135533226686,0.2621467324242436,0.37637172108555883,0.41690667556279926,0.4784767745794479,0.956432878451571
2021/11/10,2417,0.34982375025747336,0.08826478855794746,0.20625729051093508,0.27452455676871956,0.3379010105494933,0.4012812541279869,0.863367280798992
2021/11/11,928,0.4192590791277637,0.07149612121290573,0.29499126968447087,0.3669526640724454,0.40773768137212885,0.46649274663440443,0.8655526145256597
2021/11/12,1154,0.427175252220126,0.08823249374451451,0.00010000000454738256,0.37656222812098317,0.4078951106922476,0.4776898394139537,1.7317335569546808
2021/11/13,40,0.45548928165138436,0.05990296529004337,0.3626469038568725,0.39238516552652736,0.46682296893857766,0.5036132144265556,0.5818057788170161
2021/11/15,1702,0.4319019661323617,0.0890682853391108,0.26578827025702967,0.36029771187523474,0.41972337147644534,0.4863374147044828,0.999042443883608
2021/11/16,1548,0.41258430376882443,0.10088417156941137,0.24590645126285535,0.34476558699659743,0.3975851828011865,0.4709454989812667,1.0463795089780334
2021/11/17,2184,0.3957445341774846,0.1302310650767987,0.00010000000454738256,0.30966303097428494,0.3824659849012083,0.44662752182361287,1.061736205996382
2021/11/18,663,0.49694678229441847,0.11931395877209056,0.00010000000454738256,0.4201845697440486,0.4716830671341573,0.5481112653720503,1.081936769723887
2021/11/19,1243,0.47521350604607937,0.09412457710474784,0.31023481934842057,0.40930797730581436,0.4579239060442497,0.5260893223284443,1.0512496328106788
2021/11/20,26,0.4438294805571613,0.07020729657248974,0.3595983285575286,0.3841455507203108,0.41782430929683995,0.48867857501719103,0.575440380485788
2021/11/22,1055,0.43686462580903135,0.08804455580877926,0.28829937256868876,0.37450493790534406,0.41690667556279926,0.4929237232524828,0.7320057938770874
2021/11/23,3297,0.3741666955953883,0.0847955266210429,0.00010000000454738256,0.30083176473823947,0.36025931054826155,0.42504536268418824,0.9558665615699837
2021/11/24,2195,0.36010521189633105,0.09300305695688521,0.00010000000454738256,0.28091416585581086,0.34032834174266435,0.4257966632275638,0.760399677280177
2021/11/25,422,0.44610935030969034,0.07345702236850604,0.3059152576812634,0.39185075634599753,0.4295035984150043,0.5063747425317943,0.6900015960744089
2021/11/26,2226,0.379421502084799,0.08348138864773212,0.00010000000454738256,0.3173872591674939,0.3657304711922529,0.4185884439634867,1.2351720292767183
2021/11/27,38,0.3481802177626312,0.047182686131396256,0.28790497423222683,0.326667112074037,0.3365052329950373,0.3527563594319131,0.5148894755448801
2021/11/29,1886,0.38714214702563676,0.0797554247860286,0.2697117465269848,0.3271935717841248,0.3726087411906477,0.4375599117158204,0.7286800305091964
2021/11/30,2604,0.39604375163102223,0.09378476648994674,0.23289911069587696,0.32064098405136665,0.38955924720273394,0.46345925326363613,0.7295637196058257
2021/12/1,3328,0.3933004255599526,0.1089535885900837,0.21634934847425513,0.3245200387418623,0.36875838150271545,0.4518305916993418,0.8568923059000465
2021/12/2,1308,0.48948637900461067,0.08425463215539003,0.00010000000454738256,0.427212991204145,0.4823470925202539,0.5409824687545707,0.909944031905766
2021/12/3,831,0.46990421523542414,0.08502993921305926,0.00010000000454738256,0.4166200663362031,0.4450300595332112,0.512027796595545,0.9186903561096326
2021/12/4,65,0.42124276100652963,0.04674771015066262,0.3575335690523088,0.39449773802183485,0.4010776601166315,0.44940051170436124,0.537014736839146
2021/12/6,1052,0.4509377692916796,0.09321817813577904,0.00010000000454738256,0.3775952332069057,0.44022860772999123,0.5093339634963988,0.925655286459654
2021/12/7,2440,0.41193009130590885,0.08402860620595871,0.00010000000454738256,0.34661926419736955,0.39572704834243005,0.4495779000413137,0.8978245815802678
2021/12/8,2581,0.4130010705167293,0.11246420325025752,0.00010000000454738256,0.32315337405350064,0.4079983162223886,0.4825526290006381,1.0030209982693967
2021/12/9,1131,0.4689011510743747,0.08383046696693408,0.3176072704713241,0.40849855812565683,0.4641594883811275,0.5289576733157028,0.8091891327001061
2021/12/10,1245,0.447542349467902,0.11119256047059971,0.00010000000454738256,0.3887042593567721,0.434481030094377,0.4892312812826508,1.9569258302290677
2021/12/11,23,0.4585919101074809,0.043670708178483744,0.38397211004119003,0.4275359448310666,0.45515045773959195,0.49040101076924447,0.5332806082767161
2021/12/13,2239,0.4133178603579191,0.08385140973477846,0.00010000000454738256,0.3434180059175479,0.40171849269162296,0.4679961221676898,0.7795711973104121
2021/12/14,2927,0.37401992994837124,0.08655069682959302,0.00010000000454738256,0.30380570962281184,0.35039852631385116,0.414671033569907,0.7226462011212764
2021/12/15,2478,0.3711102036920258,0.10684122173419501,0.00010000000454738256,0.28813969496806413,0.35691948224434666,0.42346612123047955,1.06025214459742
2021/12/16,1135,0.5018198138103184,0.14261291487271763,0.00010000000454738256,0.4153362561585826,0.45907582096412936,0.5454231210985077,1.118880058431441
2021/12/17,1098,0.45397911825765336,0.09505610462907703,0.30631593014148506,0.40318312098763853,0.44375993940994407,0.49081192973290244,1.0587775766598901
2021/12/18,15,0.4922446531921055,0.05606907447037814,0.42408878952230145,0.4403960020842081,0.49081192973290244,0.5537340283929069,0.5614512446449889
2021/12/20,2250,0.40507320547280773,0.09620083575547941,0.2813047963311265,0.3234522552150096,0.3816445452654884,0.4571917647217898,1.0393767684880562
2021/12/21,2130,0.42094771089470673,0.09255896832628341,0.27425486956223066,0.34047892075836883,0.41489154379890947,0.4902420441382407,0.8189253060288552
2021/12/22,1460,0.40328395234980874,0.10129489610385217,0.22631881627049127,0.33276768993491757,0.3905286984610815,0.4618186361876928,1.038985866897792
2021/12/23,758,0.49350399543324075,0.08987730731389702,0.32384338668910384,0.4231879106465851,0.4810019082937931,0.5425932561195805,0.8713133598123194
2021/12/24,583,0.47323586805648876,0.09005120225965163,0.31492663553616007,0.41051156364259916,0.4714896804141586,0.5191688737106588,0.9764744120893484
2021/12/25,3,0.436556622850289,0.1064567615014412,0.35611967072858686,0.37619671830549695,0.39627376588240704,0.47677509891114006,0.5572764319398731
2021/12/27,754,0.47873622957322287,0.09757980162156749,0.32384338668910384,0.41479659696349813,0.45603878346571053,0.5325444561128174,1.0857408846411754
2021/12/28,1585,0.48462427007719083,0.10530890149036395,0.00010000000454738256,0.41906291794613415,0.46331701947935144,0.5508198709935892,1.096568920246673
2021/12/29,1678,0.45150937311132544,0.11067309115544263,0.25233564740692216,0.37843226417581677,0.4424404325020541,0.5176592407788869,0.971263789336326
2021/12/30,544,0.4963885817602893,0.09433751217785913,0.3459622108450404,0.42714331555374696,0.4812963986891454,0.5582104288593573,0.9632487531044766
