Date,holdings_0050,position_0050,holdings_00631L,position_00631L,profitfee,cumReturn
2023-03-20,0.7,82.66999999999999,0.30000000000000004,33.04500000000001,-0.8500000000000085,63.94500000000005
2023-03-21,0.7,83.05499999999999,0.30000000000000004,33.45,0.7899999999999991,64.73500000000004
2023-03-22,0.7,84.63,0.30000000000000004,34.605000000000004,2.730000000000004,67.46500000000005
2023-03-23,0.7,85.29499999999999,0.30000000000000004,35.10000000000001,1.1599999999999966,68.62500000000004
2023-03-24,0.7,85.53999999999999,0.30000000000000004,35.49,0.634999999999998,69.26000000000005
2023-03-27,0.7,85.015,0.30000000000000004,35.07000000000001,-0.9449999999999861,68.31500000000005
2023-03-28,0.7,84.28,0.30000000000000004,34.35000000000001,-1.4549999999999983,66.86000000000006
2023-03-29,0.7,84.41999999999999,0.30000000000000004,34.635000000000005,0.42499999999998295,67.28500000000004
2023-03-30,0.7,84.84,0.30000000000000004,35.040000000000006,0.825000000000017,68.11000000000006
2023-03-31,0.7,85.11999999999999,0.30000000000000004,35.25000000000001,0.4899999999999878,68.60000000000005
2023-04-06,0.7,84.69999999999999,0.30000000000000004,34.800000000000004,-0.8700000000000045,67.73000000000005
2023-04-07,0.7,84.69999999999999,0.30000000000000004,34.980000000000004,0.17999999999999972,67.91000000000005
2023-04-10,0.7,84.69999999999999,0.30000000000000004,35.205000000000005,0.22500000000000142,68.13500000000005
2023-04-11,0.7,84.59499999999998,0.30000000000000004,35.370000000000005,0.05999999999999517,68.19500000000005
2023-04-12,0.7,84.38499999999999,0.30000000000000004,35.370000000000005,-0.20999999999999375,67.98500000000006
2023-04-13,0.7,83.64999999999999,0.30000000000000004,34.87500000000001,-1.2299999999999969,66.75500000000005
2023-04-14,0.7,84.455,0.30000000000000004,35.535000000000004,1.4650000000000034,68.22000000000006
2023-04-17,0.7,84.24499999999999,0.30000000000000004,35.400000000000006,-0.34500000000000597,67.87500000000006
2023-04-18,0.7,83.965,0.30000000000000004,35.14500000000001,-0.5349999999999824,67.34000000000007
2023-04-19,0.7,83.335,0.30000000000000004,34.830000000000005,-0.9450000000000145,66.39500000000007
2023-04-20,0.7,83.23,0.30000000000000004,34.50000000000001,-0.43499999999998806,65.96000000000008
2023-04-21,0.7,83.02,0.30000000000000004,34.11000000000001,-0.6000000000000085,65.36000000000007
2023-04-24,0.7,82.705,0.30000000000000004,34.14000000000001,-0.2849999999999966,65.07500000000007
2023-04-25,0.7,81.61999999999999,0.30000000000000004,33.06,-2.1650000000000134,62.91000000000006
2023-04-26,0.7,81.27,0.30000000000000004,33.03,-0.37999999999999545,62.530000000000065
2023-04-27,0.7,81.19999999999999,0.30000000000000004,33.09,-0.010000000000005116,62.52000000000006
2023-04-28,0.7,82.17999999999999,0.30000000000000004,33.855000000000004,1.7450000000000045,64.26500000000007
2023-05-02,0.7,82.39,0.30000000000000004,34.12500000000001,0.4800000000000111,64.74500000000009
2023-05-03,0.7,82.03999999999999,0.30000000000000004,33.79500000000001,-0.6800000000000068,64.06500000000008
2023-05-04,0.7,82.25,0.30000000000000004,34.005,0.4200000000000017,64.48500000000008
2023-05-05,0.7,82.46,0.30000000000000004,34.11000000000001,0.3149999999999977,64.80000000000008
2023-05-08,0.7,82.985,0.30000000000000004,34.455000000000005,0.8700000000000045,65.67000000000009
2023-05-09,0.7,83.23,0.30000000000000004,34.575,0.365000000000002,66.03500000000008
2023-05-10,0.7,82.46,0.30000000000000004,33.99,-1.355000000000011,64.68000000000006
2023-05-11,0.7,82.285,0.30000000000000004,33.64500000000001,-0.5199999999999889,64.16000000000008
2023-05-12,0.7,82.03999999999999,0.30000000000000004,33.64500000000001,-0.24500000000000455,63.91500000000008
2023-05-15,0.7,82.03999999999999,0.30000000000000004,33.555,-0.09000000000001052,63.82500000000007
2023-05-16,0.7,83.02,0.30000000000000004,34.410000000000004,1.835000000000008,65.66000000000008
2023-05-17,0.7,84.38499999999999,0.30000000000000004,35.46000000000001,2.414999999999999,68.07500000000007
2023-05-18,0.7,85.505,0.30000000000000004,36.285000000000004,1.9450000000000003,70.02000000000007
2023-05-19,0.7,85.75,0.30000000000000004,36.60000000000001,0.5600000000000094,70.58000000000007
2023-05-22,0.7,85.61,0.30000000000000004,36.540000000000006,-0.20000000000000284,70.38000000000007
2023-05-23,0.7,85.53999999999999,0.30000000000000004,36.63,0.019999999999988916,70.40000000000006
2023-05-24,0.7,85.11999999999999,0.30000000000000004,36.345000000000006,-0.7049999999999983,69.69500000000006
2023-05-25,0.7,86.13499999999999,0.30000000000000004,36.97500000000001,1.6450000000000031,71.34000000000006
2023-05-26,0.7,88.16499999999999,0.30000000000000004,38.10000000000001,3.155000000000001,74.49500000000006
2023-05-29,0.7,88.725,0.30000000000000004,38.730000000000004,1.1899999999999977,75.68500000000006
2023-05-30,0.7,88.725,0.30000000000000004,38.760000000000005,0.030000000000001137,75.71500000000006
2023-05-31,0.7,88.30499999999999,0.30000000000000004,38.47500000000001,-0.7049999999999983,75.01000000000006
2023-06-01,0.7,87.605,0.30000000000000004,38.23500000000001,-0.9399999999999906,74.07000000000008
2023-06-02,0.7,88.725,0.30000000000000004,39.24000000000001,2.124999999999993,76.19500000000008
2023-06-05,0.7,88.445,0.30000000000000004,39.105000000000004,-0.41500000000000625,75.78000000000007
2023-06-06,0.7,88.69,0.30000000000000004,39.330000000000005,0.47000000000000597,76.25000000000009
2023-06-07,0.7,89.66999999999999,0.30000000000000004,40.14000000000001,1.789999999999992,78.04000000000008
2023-06-08,0.7,88.79499999999999,0.30000000000000004,39.24000000000001,-1.7749999999999986,76.26500000000007
2023-06-09,0.7,89.46,0.30000000000000004,39.99000000000001,1.4150000000000063,77.68000000000008
2023-06-12,0.7,90.3,0.30000000000000004,40.425000000000004,1.2749999999999986,78.95500000000007
2023-06-13,0.7,92.08500000000001,0.30000000000000004,41.80500000000001,3.1650000000000134,82.12000000000009
2023-06-14,0.7,92.05,0.30000000000000004,41.760000000000005,-0.0800000000000125,82.04000000000008
2023-06-15,0.7,92.33,0.30000000000000004,42.255,0.7749999999999986,82.81500000000008
2023-06-16,0.7,92.08500000000001,0.30000000000000004,41.955000000000005,-0.5449999999999875,82.2700000000001
2023-06-19,0.7,91.875,0.30000000000000004,41.835,-0.3300000000000125,81.94000000000008
2023-06-20,0.7,91.385,0.30000000000000004,41.535000000000004,-0.789999999999992,81.15000000000009
2023-06-21,0.7,91.385,0.30000000000000004,41.52000000000001,-0.014999999999993463,81.1350000000001
2023-06-26,0.7,90.82499999999999,0.30000000000000004,40.86,-1.2200000000000273,79.91500000000008
2023-06-27,0.7,90.23,0.30000000000000004,40.185,-1.2699999999999818,78.6450000000001
2023-06-28,0.7,90.36999999999999,0.30000000000000004,40.290000000000006,0.24499999999999034,78.89000000000009
2023-06-29,0.7,90.33500000000001,0.30000000000000004,40.335,0.010000000000012221,78.90000000000009
2023-06-30,0.7,90.36999999999999,0.30000000000000004,40.575,0.27499999999998437,79.17500000000007
2023-07-03,0.7,91.48999999999998,0.30000000000000004,41.62500000000001,2.1699999999999946,81.34500000000006
2023-07-04,0.7,91.69999999999999,0.30000000000000004,41.970000000000006,0.5550000000000068,81.90000000000006
2023-07-05,0.7,91.56,0.30000000000000004,41.49000000000001,-0.6199999999999832,81.28000000000009
2023-07-06,0.7,89.53,0.30000000000000004,40.005,-3.5150000000000077,77.76500000000007
2023-07-07,0.7,89.39,0.30000000000000004,39.63,-0.5150000000000006,77.25000000000007
2023-07-10,0.7,89.215,0.30000000000000004,39.480000000000004,-0.32499999999999574,76.92500000000007
2023-07-11,0.7,90.43999999999998,0.30000000000000004,40.69500000000001,2.4399999999999835,79.36500000000005
2023-07-12,0.7,90.61499999999998,0.30000000000000004,40.92000000000001,0.3999999999999986,79.76500000000004
2023-07-13,0.7,91.63,0.30000000000000004,41.775000000000006,1.8700000000000117,81.63500000000005
2023-07-14,0.7,92.57499999999999,0.30000000000000004,42.720000000000006,1.8899999999999935,83.52500000000003
2023-07-17,0.7,92.39999999999999,0.30000000000000004,42.720000000000006,-0.17499999999999716,83.35000000000004
2023-07-18,0.7,90.895,0.30000000000000004,42.39000000000001,-1.8349999999999937,81.51500000000004
2023-07-19,0.7,90.125,0.30000000000000004,41.88,-1.2800000000000011,80.23500000000004
2023-07-20,0.7,90.54499999999999,0.30000000000000004,42.105000000000004,0.6449999999999889,80.88000000000002
2023-07-21,0.7,89.03999999999999,0.30000000000000004,41.31,-2.299999999999997,78.58000000000003
2023-07-24,0.7,89.07499999999999,0.30000000000000004,41.44500000000001,0.1700000000000017,78.75000000000003
2023-07-25,0.7,90.195,0.30000000000000004,42.405,2.0799999999999983,80.83000000000003
2023-07-26,0.7,89.94999999999999,0.30000000000000004,42.09000000000001,-0.5599999999999952,80.27000000000004
2023-07-27,0.7,90.64999999999999,0.30000000000000004,42.720000000000006,1.3299999999999983,81.60000000000004
2023-07-28,0.7,90.64999999999999,0.30000000000000004,42.75000000000001,0.030000000000001137,81.63000000000004
2023-07-31,0.7,90.16,0.30000000000000004,41.955000000000005,-1.2849999999999966,80.34500000000004
2023-08-01,0.7,90.61499999999998,0.30000000000000004,42.45,0.9499999999999815,81.29500000000002
2023-08-02,0.7,89.49499999999999,0.30000000000000004,40.785000000000004,-2.7849999999999895,78.51000000000002
2023-08-04,0.7,89.07499999999999,0.30000000000000004,40.72500000000001,-0.4799999999999969,78.03000000000003
2023-08-07,0.7,89.94999999999999,0.30000000000000004,41.64000000000001,1.7899999999999991,79.82000000000002
2023-08-08,0.7,88.89999999999999,0.30000000000000004,40.785000000000004,-1.9050000000000011,77.91500000000002
2023-08-09,0.7,89.03999999999999,0.30000000000000004,40.77000000000001,0.1250000000000071,78.04000000000002
2023-08-10,0.7,88.48,0.30000000000000004,39.79500000000001,-1.5349999999999895,76.50500000000002
2023-08-11,0.7,88.41,0.30000000000000004,39.76500000000001,-0.10000000000000853,76.40500000000002
2023-08-14,0.7,87.14999999999999,0.30000000000000004,38.44500000000001,-2.5800000000000054,73.82500000000002
2023-08-15,0.7,87.28999999999999,0.30000000000000004,38.85000000000001,0.5450000000000017,74.37000000000002
2023-08-16,0.7,86.835,0.30000000000000004,38.655,-0.6500000000000057,73.72000000000001
2023-08-17,0.7,87.21999999999998,0.30000000000000004,39.135000000000005,0.8649999999999949,74.58500000000001
2023-08-18,0.7,86.695,0.30000000000000004,38.44500000000001,-1.2149999999999892,73.37000000000002
2023-08-21,0.7,86.1,0.30000000000000004,38.400000000000006,-0.6400000000000006,72.73000000000002
2023-08-22,0.7,86.8,0.30000000000000004,38.730000000000004,1.0300000000000011,73.76000000000002
2023-08-23,0.7,87.395,0.30000000000000004,39.435,1.2999999999999972,75.06000000000002
2023-08-24,0.7,88.89999999999999,0.30000000000000004,40.410000000000004,2.479999999999997,77.54000000000002
2023-08-25,0.7,87.18499999999999,0.30000000000000004,38.80500000000001,-3.3200000000000003,74.22000000000003
2023-08-28,0.7,87.74499999999999,0.30000000000000004,39.120000000000005,0.875,75.09500000000003
2023-08-29,0.7,88.235,0.30000000000000004,39.75000000000001,1.1200000000000117,76.21500000000003
2023-08-30,0.7,88.61999999999999,0.30000000000000004,40.185,0.8199999999999861,77.03500000000003
2023-08-31,0.7,87.99,0.30000000000000004,39.705000000000005,-1.1099999999999923,75.92500000000004
2023-09-01,0.7,88.13,0.30000000000000004,39.915000000000006,0.3500000000000014,76.27500000000003
2023-09-04,0.7,88.725,0.30000000000000004,40.335,1.0149999999999935,77.29000000000002
2023-09-05,0.7,88.515,0.30000000000000004,40.36500000000001,-0.1799999999999855,77.11000000000004
2023-09-06,0.7,88.19999999999999,0.30000000000000004,40.14000000000001,-0.5400000000000134,76.57000000000002
2023-09-07,0.7,87.395,0.30000000000000004,39.435,-1.509999999999998,75.06000000000003
2023-09-08,0.7,87.00999999999999,0.30000000000000004,39.31500000000001,-0.5049999999999955,74.55500000000004
2023-09-11,0.7,86.66,0.30000000000000004,38.67000000000001,-0.9949999999999974,73.56000000000003
2023-09-12,0.7,87.535,0.30000000000000004,39.39000000000001,1.5949999999999989,75.15500000000003
2023-09-13,0.7,87.64,0.30000000000000004,39.510000000000005,0.22500000000000142,75.38000000000002
2023-09-14,0.7,88.865,0.30000000000000004,40.71,2.42499999999999,77.805
2023-09-15,0.7,89.145,0.30000000000000004,41.025000000000006,0.595000000000006,78.4
2023-09-18,0.7,88.19999999999999,0.30000000000000004,40.095000000000006,-1.875000000000007,76.525
2023-09-19,0.7,87.815,0.30000000000000004,39.660000000000004,-0.8199999999999932,75.70500000000001
2023-09-20,0.7,87.32499999999999,0.30000000000000004,39.300000000000004,-0.8500000000000085,74.855
2023-09-21,0.7,85.925,0.30000000000000004,38.07000000000001,-2.6299999999999883,72.22500000000002
2023-09-22,0.7,85.855,0.30000000000000004,38.23500000000001,0.09500000000000597,72.32000000000002
2023-09-25,0.7,86.485,0.30000000000000004,38.835,1.2299999999999898,73.55000000000001
2023-09-26,0.7,85.46999999999998,0.30000000000000004,37.93500000000001,-1.9150000000000063,71.635
2023-09-27,0.7,85.505,0.30000000000000004,38.07000000000001,0.1700000000000088,71.805
2023-09-28,0.7,85.855,0.30000000000000004,38.34,0.6200000000000045,72.42500000000001
2023-10-02,0.7,86.975,0.30000000000000004,39.31500000000001,2.094999999999999,74.52000000000001
2023-10-03,0.7,86.44999999999999,0.30000000000000004,38.685,-1.1550000000000153,73.365
2023-10-04,0.7,85.33,0.30000000000000004,37.830000000000005,-1.9749999999999872,71.39000000000001
2023-10-05,0.7,86.55499999999999,0.30000000000000004,38.85000000000001,2.2449999999999974,73.63500000000002
2023-10-06,0.7,86.86999999999999,0.30000000000000004,39.105000000000004,0.5699999999999932,74.20500000000001
2023-10-11,0.7,88.375,0.30000000000000004,39.96,2.3600000000000065,76.56500000000003
2023-10-12,0.7,89.11,0.30000000000000004,40.59000000000001,1.365000000000009,77.93000000000004
2023-10-13,0.7,88.865,0.30000000000000004,40.275000000000006,-0.5600000000000094,77.37000000000003
2023-10-16,0.7,88.375,0.30000000000000004,39.69000000000001,-1.0749999999999886,76.29500000000004
2023-10-17,0.7,88.585,0.30000000000000004,39.64500000000001,0.16499999999999204,76.46000000000004
2023-10-18,0.7,87.36,0.30000000000000004,38.82000000000001,-2.049999999999997,74.41000000000004
2023-10-19,0.7,87.395,0.30000000000000004,38.760000000000005,-0.025000000000005684,74.38500000000003
2023-10-20,0.7,87.78,0.30000000000000004,38.61,0.23499999999999943,74.62000000000003
2023-10-23,0.7,86.695,0.30000000000000004,37.800000000000004,-1.8950000000000031,72.72500000000002
2023-10-24,0.7,86.765,0.30000000000000004,38.175000000000004,0.4450000000000074,73.17000000000003
2023-10-25,0.7,86.94,0.30000000000000004,38.385000000000005,0.384999999999998,73.55500000000004
2023-10-26,0.7,85.225,0.30000000000000004,36.825,-3.2750000000000057,70.28000000000003
2023-10-27,0.7,85.61,0.30000000000000004,37.230000000000004,0.7900000000000063,71.07000000000004
2023-10-30,0.7,85.39999999999999,0.30000000000000004,37.2,-0.2400000000000091,70.83000000000003
2023-10-31,0.7,84.80499999999999,0.30000000000000004,36.540000000000006,-1.2549999999999955,69.57500000000003
2023-11-01,0.7,85.225,0.30000000000000004,36.870000000000005,0.75,70.32500000000003
2023-11-02,0.7,87.14999999999999,0.30000000000000004,38.355000000000004,3.4099999999999966,73.73500000000003
2023-11-03,0.7,87.815,0.30000000000000004,38.88,1.1900000000000048,74.92500000000004
2023-11-06,0.7,88.585,0.30000000000000004,39.675000000000004,1.5649999999999977,76.49000000000004
2023-11-07,0.7,88.55,0.30000000000000004,39.69000000000001,-0.019999999999988916,76.47000000000006
2023-11-08,0.7,89.03999999999999,0.30000000000000004,40.050000000000004,0.8499999999999872,77.32000000000005
2023-11-09,0.7,89.07499999999999,0.30000000000000004,40.095000000000006,0.0799999999999983,77.40000000000005
2023-11-10,0.7,88.725,0.30000000000000004,39.720000000000006,-0.7249999999999943,76.67500000000005
2023-11-13,0.7,90.08999999999999,0.30000000000000004,40.620000000000005,2.2649999999999935,78.94000000000005
2023-11-14,0.7,90.3,0.30000000000000004,40.995000000000005,0.585000000000008,79.52500000000006
2023-11-15,0.7,91.385,0.30000000000000004,41.94000000000001,2.0300000000000153,81.55500000000008
2023-11-16,0.7,91.41999999999999,0.30000000000000004,41.985,0.07999999999996987,81.63500000000005
2023-11-17,0.7,91.69999999999999,0.30000000000000004,42.21,0.5050000000000026,82.14000000000004
2023-11-20,0.7,91.66499999999999,0.30000000000000004,42.135000000000005,-0.10999999999999233,82.03000000000006
2023-11-21,0.7,92.785,0.30000000000000004,43.17000000000001,2.1550000000000082,84.18500000000006
2023-11-22,0.7,91.945,0.30000000000000004,42.55500000000001,-1.4550000000000054,82.73000000000005
2023-11-23,0.7,91.91,0.30000000000000004,42.525000000000006,-0.06499999999999773,82.66500000000005
2023-11-24,0.7,91.83999999999999,0.30000000000000004,42.585,-0.010000000000012221,82.65500000000003
2023-11-27,0.7,91.24499999999999,0.30000000000000004,41.82000000000001,-1.3599999999999923,81.29500000000004
2023-11-28,0.7,91.875,0.30000000000000004,42.855000000000004,1.6650000000000063,82.96000000000005
