code,name_raw,name,market,industry,isin,listed_date,cfi,yfinance_symbol,security_type_guess,parse_quality,source_section,source_line,source_col_pair
4534,慶騰,慶騰,上櫃,電機機械,TW0004534003,2003/03/31,ESVUFR,4534.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"74,384",12
4535,至興,至興,上櫃,電機機械,TW0004535000,2003/04/16,ESVUFR,4535.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"75,385",12
4536,拓凱,拓凱,上市,其他,,,,4536.TW,股票,wide_explicit_header,wide_table,47,11
4538,大詠城,大詠城,上櫃,電機機械,TW0004538004,2019/01/15,ESVUFR,4538.TWO,股票,structured_isin,structured_isin,386,
4541,晟田,晟田,上櫃,其他業,TW0004541008,2014/07/22,ESVUFR,4541.TWO,股票,structured_isin,structured_isin,387,
4542,科嶠,科嶠,上櫃,電子零組件業,TW0004542006,2014/08/25,ESVUFR,4542.TWO,股票,structured_isin,structured_isin,388,
4543,萬在,萬在,上櫃,電機機械,TW0004543004,2016/03/15,ESVUFR,4543.TWO,股票,structured_isin,structured_isin,389,
4549,桓達,桓達,上櫃,電機機械,TW0004549001,2014/11/27,ESVUFR,4549.TWO,股票,structured_isin,structured_isin,390,
4550,長佳,長佳,上櫃,電機機械,TW0004550009,2015/03/18,ESVUFR,4550.TWO,股票,structured_isin,structured_isin,391,
4554,橙的,橙的,上櫃,其他電子業,TW0004554001,2016/08/05,ESVUFR,4554.TWO,股票,structured_isin,structured_isin,392,
4556,旭然,旭然,上櫃,其他業,TW0004556006,2015/12/22,ESVUFR,4556.TWO,股票,structured_isin,structured_isin,393,
4558,寶緯,寶緯,上櫃,電機機械,TW0004558002,2022/03/17,ESVUFR,4558.TWO,股票,structured_isin,structured_isin,394,
4561,健椿,健椿,上櫃,電機機械,TW0004561006,2018/06/11,ESVUFR,4561.TWO,股票,structured_isin,structured_isin,395,
4563,百德,百德,上櫃,電機機械,TW0004563002,2018/07/12,ESVUFR,4563.TWO,股票,structured_isin,structured_isin,396,
4568,科際精密,科際精密,上櫃,電機機械,TW0004568001,2018/10/03,ESVUFR,4568.TWO,股票,structured_isin,structured_isin,397,
4577,達航科技,達航科技,上櫃,其他電子業,TW0004577002,2022/06/14,ESVUFR,4577.TWO,股票,structured_isin,structured_isin,398,
4580,捷流閥業,捷流閥業,上櫃,電機機械,TW0004580006,2020/01/06,ESVUFR,4580.TWO,股票,structured_isin,structured_isin,399,
4584,君帆,君帆,上櫃,電機機械,TW0004584008,2022/10/05,ESVUFR,4584.TWO,股票,structured_isin,structured_isin,400,
4609,唐鋒,唐鋒,上櫃,居家生活,TW0004609003,2000/05/19,ESVUFR,4609.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"4,401",13
4702,中美實,中美實,上櫃,居家生活,TW0004702006,1995/04/21,ESVUFR,4702.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"8,402",13
4706,大恭,大恭,上櫃,化學工業,TW0004706007,1998/04/17,ESVUFR,4706.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"9,403",13
4707,磐亞,磐亞,上櫃,化學工業,TW0004707005,1998/05/20,ESVUFR,4707.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"10,404",13
4711,永純,永純,上櫃,化學工業,TW0004711007,1999/02/24,ESVUFR,4711.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"11,405",13
4712,南璋,南璋,上櫃,食品,,,,4712.TWO,股票,wide_explicit_header,wide_table,33,12
4714,永捷,永捷,上櫃,化學工業,TW0004714001,2000/03/27,ESVUFR,4714.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"12,406",13
4716,大立,大立,上櫃,化學工業,TW0004716006,2000/03/27,ESVUFR,4716.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"13,407",13
4720,德淵,德淵,上市,化工,,,,4720.TW,股票,wide_explicit_header,wide_table,25,3
4721,美琪瑪,美琪瑪,上櫃,化學工業,TW0004721006,2001/03/09,ESVUFR,4721.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"14,408",13
4722,國精化,國精化,上市,化工,,,,4722.TW,股票,wide_explicit_header,wide_table,26,3
4725,信昌化,信昌化,上市,化工,,,,4725.TW,股票,wide_explicit_header,wide_table,27,3
4726,永昕,永昕,上櫃,生技醫療業,TW0004726005,2013/12/25,ESVUFR,4726.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"63,409",13
4728,雙美,雙美,上櫃,生技醫療業,TW0004728001,2012/01/10,ESVUFR,4728.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"64,410",13
4729,熒茂,熒茂,上櫃,光電業,TW0004729009,2009/02/24,ESVUFR,4729.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"68,411",15
4733,上緯,上緯,上市,化工,,,,4733.TW,股票,wide_explicit_header,wide_table,28,3
4735,豪展,豪展,上櫃,生技醫療業,TW0004735006,2011/08/16,ESVUFR,4735.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"65,412",13
4736,泰博,泰博,上櫃,生技醫療,,,,4736.TWO,股票,wide_explicit_header,wide_table,66,13
4737,華廣,華廣,上市,生技醫療,,,,4737.TW,股票,wide_explicit_header,wide_table,55,3
4739,康普,康普,上櫃,化工,,,,4739.TWO,股票,wide_explicit_header,wide_table,15,13
4741,泓瀚,泓瀚,上櫃,化學工業,TW0004741004,2017/09/26,ESVUFR,4741.TWO,股票,structured_isin,structured_isin,413,
4743,合一,合一,上櫃,生技醫療業,TW0004743000,2011/09/23,ESVUFR,4743.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"67,414",13
4744,皇將,皇將,上櫃,生技醫療業,TW0004744008,2018/07/12,ESVUFR,4744.TWO,股票,structured_isin,structured_isin,415,
4745,合富-KY,合富-KY,上櫃,生技醫療業,KYG248111042,2013/01/30,ESVUFR,4745.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"68,416",13
4746,台耀,台耀,上市,生技醫療,,,,4746.TW,股票,wide_explicit_header,wide_table,56,3
4747,強生,強生,上櫃,生技醫療業,TW0004747001,2013/12/25,ESVUFR,4747.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"69,417",13
4749,新應材,新應材,上櫃,半導體業,TW0004749007,2025/01/17,ESVUFR,4749.TWO,股票,structured_isin,structured_isin,418,
4754,國碳科,國碳科,上櫃,化學工業,TW0004754007,2016/09/28,ESVUFR,4754.TWO,股票,structured_isin,structured_isin,419,
4755,三福化,三福化,上市,化工,,,,4755.TW,股票,wide_explicit_header,wide_table,29,3
4760,勤凱,勤凱,上櫃,其他電子業,TW0004760004,2019/03/21,ESVUFR,4760.TWO,股票,structured_isin,structured_isin,420,
4767,誠泰科技,誠泰科技,上櫃,化學工業,TW0004767009,2018/10/29,ESVUFR,4767.TWO,股票,structured_isin,structured_isin,421,
4768,晶呈科技,晶呈科技,上櫃,化學工業,TW0004768007,2022/04/13,ESVUFR,4768.TWO,股票,structured_isin,structured_isin,422,
4772,台特化,台特化,上櫃,化學工業,TW0004772009,2024/09/20,ESVUFR,4772.TWO,股票,structured_isin,structured_isin,423,
4804,大略-KY,大略-KY,上櫃,觀光餐旅,KYG2646C1024,2015/12/04,ESVUFR,4804.TWO,股票,structured_isin,structured_isin,424,
4806,桂田文創,桂田文創,上櫃,文化創意業,TW0004806005,2016/03/09,ESVUFR,4806.TWO,股票,structured_isin,structured_isin,425,
4903,聯光通,聯光通,上櫃,通信網路業,TW0004903000,2001/05/14,ESVUFR,4903.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"30,426",16
4904,遠傳*,遠傳,上市,通信網路,,,,4904.TW,股票,wide_inherited_header,wide_table,16,7
4905,台聯電,台聯電,上櫃,通信網路業,TW0004905005,2001/12/07,ESVUFR,4905.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"31,427",16
4906,正文,正文,上市,通信網路,,,,4906.TW,股票,wide_inherited_header,wide_table,17,7
4907,富宇,富宇,上櫃,建材營造業,TW0004907001,2002/03/04,ESVUFR,4907.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"1,428",19
4908,前鼎,前鼎,上櫃,通信網路業,TW0004908009,2002/02/27,ESVUFR,4908.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"32,429",16
4909,新復興,新復興,上櫃,通信網路業,TW0004909007,2002/11/28,ESVUFR,4909.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"33,430",16
4911,德英,德英,上櫃,生技醫療業,TW0004911003,2011/03/21,ESVUFR,4911.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"70,431",13
4912,聯德控股-KY,聯德控股-KY,上市,電子零組件,,,,4912.TW,股票,wide_inherited_header,wide_table,14,8
4915,致伸,致伸,上市,電腦及週邊設備,,,,4915.TW,股票,wide_explicit_header,wide_table,66,5
4916,事欣科,事欣科,上市,電腦及週邊設備,,,,4916.TW,股票,wide_explicit_header,wide_table,67,5
4919,新唐,新唐,上市,半導體,,,,4919.TW,股票,wide_inherited_header,wide_table,6,5
4923,力士,力士,上櫃,半導體業,TW0004923008,2022/03/14,ESVUFR,4923.TWO,股票,structured_isin,structured_isin,432,
4924,欣厚-KY,欣厚-KY,上櫃,電腦及週邊設備業,KYG4642A1067,2011/10/18,ESVUFR,4924.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"15,433",15
4927,泰鼎-KY,泰鼎-KY,上市,電子零組件,,,,4927.TW,股票,wide_inherited_header,wide_table,15,8
4930,燦星網,燦星網,上市,電器電纜,,,,4930.TW,股票,wide_inherited_header,wide_table,1,3
4931,新盛力,新盛力,上櫃,電腦及週邊設備業,TW0004931001,2019/09/17,ESVUFR,4931.TWO,股票,structured_isin,structured_isin,434,
4933,友輝,友輝,上櫃,光電業,TW0004933007,2010/05/04,ESVUFR,4933.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"69,435",15
4934,太極,太極,上市,光電,,,,4934.TW,股票,wide_explicit_header,wide_table,46,6
4935,茂林-KY,茂林-KY,上市,光電,,,,4935.TW,股票,wide_explicit_header,wide_table,47,6
4938,和碩*,和碩,上市,電腦及週邊設備,,,,4938.TW,股票,wide_explicit_header,wide_table,68,5
4939,亞電,亞電,上櫃,電子零組件業,TW0004939004,2011/09/19,ESVUFR,4939.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"12,436",17
4942,嘉彰,嘉彰,上市,光電,,,,4942.TW,股票,wide_explicit_header,wide_table,48,6
4944,兆遠,兆遠,上櫃,光電,,,,4944.TWO,股票,wide_explicit_header,wide_table,70,15
4946,辣椒,辣椒,上櫃,文化創意業,TW0004946009,2011/06/10,ESVUFR,4946.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"75,437",19
4947,昂寶-KY,昂寶-KY,上櫃,半導體,,,,4947.TWO,股票,wide_explicit_header,wide_table,39,14
4950,金耘國際,金耘國際,上櫃,鋼鐵工業,TW0004950001,2012/04/27,ESVUFR,4950.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"20,438",20
4951,精拓科,精拓科,上櫃,半導體業,TW0004951009,2022/11/03,ESVUFR,4951.TWO,股票,structured_isin,structured_isin,439,
4952,凌通,凌通,上市,半導體,,,,4952.TW,股票,wide_inherited_header,wide_table,7,5
4953,緯軟,緯軟,上櫃,資訊服務業,TW0004953005,2014/01/08,ESVUFR,4953.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"18,440",18
4956,光鋐,光鋐,上市,光電,,,,4956.TW,股票,wide_explicit_header,wide_table,49,6
4958,臻鼎-KY#,臻鼎-KY,上市,電子零組件,,,,4958.TW,股票,wide_inherited_header,wide_table,16,8
4960,奇美材,奇美材,上市,光電,,,,4960.TW,股票,wide_explicit_header,wide_table,50,6
4965,商店街,商店街,上櫃,資訊服務,,,,4965.TWO,股票,wide_explicit_header,wide_table,19,18
4966,譜瑞-KY,譜瑞-KY,上櫃,半導體業,KYG6892A1085,2011/09/13,ESVUFR,4966.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"40,441",14
4971,IET-KY,IET-KY,上櫃,半導體業,KYG480071011,2013/07/24,ESVUFR,4971.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"41,442",14
4972,湯石照明,湯石照明,上櫃,光電業,TW0004972005,2013/06/17,ESVUFR,4972.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"71,443",15
4973,廣穎,廣穎,上櫃,半導體業,TW0004973003,2012/06/19,ESVUFR,4973.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"42,444",14
4974,亞泰,亞泰,上櫃,電子零組件業,TW0004974001,2011/11/29,ESVUFR,4974.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"13,445",17
4976,佳凌,佳凌,上市,光電,,,,4976.TW,股票,wide_explicit_header,wide_table,51,6
4977,眾達-KY,眾達-KY,上市,通信網路,,,,4977.TW,股票,wide_inherited_header,wide_table,18,7
4979,華星光,華星光,上櫃,通信網路業,TW0004979000,2011/12/12,ESVUFR,4979.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"34,446",16
4984,科納-KY,科納-KY,上市,通信網路,,,,4984.TW,股票,wide_inherited_header,wide_table,19,7
4987,科誠,科誠,上櫃,電腦及週邊設備業,TW0004987003,2012/03/21,ESVUFR,4987.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"16,447",15
4991,環宇-KY,環宇-KY,上櫃,半導體業,KYG377541019,2014/09/15,ESVUFR,4991.TWO,股票,structured_isin,structured_isin,448,
4994,傳奇,傳奇,上市,資訊服務,,,,4994.TW,股票,wide_explicit_header,wide_table,70,8
4995,晶達,晶達,上櫃,光電業,TW0004995006,2012/05/09,ESVUFR,4995.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"72,449",15
4999,鑫禾,鑫禾,上市,電子零組件,,,,4999.TW,股票,wide_inherited_header,wide_table,17,8
5007,三星,三星,上市,鋼鐵,,,,5007.TW,股票,wide_inherited_header,wide_table,17,4
5009,榮剛,榮剛,上櫃,鋼鐵工業,TW0005009005,1998/10/17,ESVUFR,5009.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"81,450",13
5011,久陽,久陽,上櫃,鋼鐵工業,TW0005011001,1999/05/06,ESVUFR,5011.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"1,451",14
5013,強新,強新,上櫃,鋼鐵工業,TW0005013007,2000/05/08,ESVUFR,5013.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"2,452",14
5014,建錩,建錩,上櫃,鋼鐵工業,TW0005014005,2001/02/15,ESVUFR,5014.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"3,453",14
5015,華祺,華祺,上櫃,鋼鐵工業,TW0005015002,2000/12/15,ESVUFR,5015.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"4,454",14
5016,松和,松和,上櫃,鋼鐵工業,TW0005016000,2001/03/05,ESVUFR,5016.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"5,455",14
5102,富強,富強,上櫃,橡膠,,,,5102.TWO,股票,wide_explicit_header,wide_table,11,14
5201,凱衛,凱衛,上櫃,資訊服務業,TW0005201008,2000/10/12,ESVUFR,5201.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"20,456",18
5202,力新,力新,上櫃,資訊服務業,TW0005202006,2000/10/18,ESVUFR,5202.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"21,457",18
5203,訊連,訊連,上市,資訊服務,,,,5203.TW,股票,wide_explicit_header,wide_table,71,8
5205,中茂,中茂,上櫃,綠能環保,TW0005205009,2001/05/14,ESVUFR,5205.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"60,458",18
5206,坤悅,坤悅,上櫃,建材營造業,TW0005206007,2001/10/08,ESVUFR,5206.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"2,459",19
5209,新鼎,新鼎,上櫃,其他業,TW0005209001,2002/02/25,ESVUFR,5209.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"22,460",18
5210,寶碩,寶碩,上櫃,資訊服務業,TW0005210009,2002/04/25,ESVUFR,5210.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"23,461",18
5211,蒙恬,蒙恬,上櫃,資訊服務業,TW0005211007,2002/12/23,ESVUFR,5211.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"24,462",18
5212,凌網,凌網,上櫃,資訊服務業,TW0005212005,2003/03/24,ESVUFR,5212.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"25,463",18
5213,亞昕,亞昕,上櫃,建材營造業,TW0005213003,2003/04/24,ESVUFR,5213.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"3,464",19
5215,科嘉-KY,科嘉-KY,上市,電腦及週邊設備,,,,5215.TW,股票,wide_explicit_header,wide_table,69,5
5220,萬達光電,萬達光電,上櫃,光電業,TW0005220008,2018/04/26,ESVUFR,5220.TWO,股票,structured_isin,structured_isin,465,
5223,安力-KY,安力-KY,上櫃,電腦及週邊設備業,KYG0458G1047,2018/07/02,ESVUFR,5223.TWO,股票,structured_isin,structured_isin,466,
5225,東科-KY,東科-KY,上市,其他電子,,,,5225.TW,股票,wide_inherited_header,wide_table,21,9
5227,立凱-KY,立凱-KY,上櫃,電子零組件業,KYG0100G1064,2013/12/09,ESVUFR,5227.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"14,467",17
5228,鈺鎧,鈺鎧,上櫃,電子零組件業,TW0005228001,2022/05/20,ESVUFR,5228.TWO,股票,structured_isin,structured_isin,468,
5230,雷笛克光學,雷笛克光學,上櫃,光電業,TW0005230007,2012/06/05,ESVUFR,5230.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"73,469",15
5234,達興材料,達興材料,上市,光電,,,,5234.TW,股票,wide_explicit_header,wide_table,52,6
5236,凌陽創新,凌陽創新,上櫃,半導體業,TW0005236004,2021/07/29,ESVUFR,5236.TWO,股票,structured_isin,structured_isin,470,
5243,乙盛-KY,乙盛-KY,上市,光電,,,,5243.TW,股票,wide_explicit_header,wide_table,53,6
5245,智晶,智晶,上櫃,光電業,TW0005245005,2015/05/25,ESVUFR,5245.TWO,股票,structured_isin,structured_isin,471,
5251,天鉞電,天鉞電,上櫃,光電業,TW0005251003,2012/11/26,ESVUFR,5251.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"74,472",15
5259,清惠,清惠,上市,光電,,,,5259.TW,股票,wide_explicit_header,wide_table,54,6
5263,智崴,智崴,上櫃,文化創意業,TW0005263008,2012/12/18,ESVUFR,5263.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"76,473",19
5264,鎧勝-KY#,鎧勝-KY,上市,電腦及週邊設備,,,,5264.TW,股票,wide_explicit_header,wide_table,70,5
5269,祥碩,祥碩,上市,半導體,,,,5269.TW,股票,wide_inherited_header,wide_table,8,5
5272,笙科,笙科,上櫃,半導體業,TW0005272009,2013/05/30,ESVUFR,5272.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"43,474",14
5274,信驊,信驊,上櫃,半導體業,TW0005274005,2013/04/30,ESVUFR,5274.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"44,475",14
5276,達輝-KY,達輝-KY,上櫃,其他業,KYG2743W1006,2014/06/12,ESVUFR,5276.TWO,股票,structured_isin,structured_isin,476,
5278,尚凡*,尚凡,上櫃,數位雲端,TW0005278006,2013/06/04,ESVUFR,5278.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"77,477",19
5285,界霖,界霖,上市,半導體,,,,5285.TW,股票,wide_inherited_header,wide_table,9,5
5287,數字,數字,上櫃,數位雲端,TW0005287007,2014/01/20,ESVUFR,5287.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"26,478",18
5289,宜鼎,宜鼎,上櫃,電腦及週邊設備業,TW0005289003,2013/11/27,ESVUFR,5289.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"17,479",15
5291,邑昇,邑昇,上櫃,電子零組件業,TW0005291009,2014/12/23,ESVUFR,5291.TWO,股票,structured_isin,structured_isin,480,
5299,杰力,杰力,上櫃,半導體業,TW0005299002,2018/01/23,ESVUFR,5299.TWO,股票,structured_isin,structured_isin,481,
5301,寶得利,寶得利,上櫃,觀光餐旅,TW0005301006,1990/06/25,ESVUFR,5301.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"32,482",19
5302,太欣,太欣,上櫃,半導體業,TW0005302004,1991/01/17,ESVUFR,5302.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"45,483",14
5304,鼎創達,鼎創達,上櫃,電腦及週邊設備,,,,5304.TWO,股票,wide_inherited_header,wide_table,18,15
5305,敦南,敦南,上市,半導體,,,,5305.TW,股票,wide_inherited_header,wide_table,10,5
5306,桂盟,桂盟,上櫃,其他,,,,5306.TWO,股票,wide_explicit_header,wide_table,21,20
5309,系統電,系統電,上櫃,電子零組件業,TW0005309009,1996/03/18,ESVUFR,5309.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"15,484",17
5310,天剛,天剛,上櫃,資訊服務業,TW0005310007,1996/04/09,ESVUFR,5310.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"27,485",18
5312,寶島科,寶島科,上櫃,生技醫療業,TW0005312003,1996/05/25,ESVUFR,5312.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"22,486",20
5314,世紀*,世紀,上櫃,其他業,TW0005314009,1996/09/16,ESVUFR,5314.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"46,487",14
5315,光聯,光聯,上櫃,光電業,TW0005315006,1996/11/02,ESVUFR,5315.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"75,488",15
5317,凱美,凱美,上櫃,電子零組件,,,,5317.TWO,股票,wide_inherited_header,wide_table,16,17
5321,美而快,美而快,上櫃,數位雲端,TW0005321004,1996/12/30,ESVUFR,5321.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"17,489",17
5324,士開,士開,上櫃,建材營造業,TW0005324008,1997/01/30,ESVUFR,5324.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"4,490",19
5328,華容,華容,上櫃,電子零組件業,TW0005328009,1997/08/28,ESVUFR,5328.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"18,491",17
5340,建榮,建榮,上櫃,電子零組件業,TW0005340004,1998/01/20,ESVUFR,5340.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"19,492",17
5344,立衛,立衛,上櫃,半導體業,TW0005344006,1998/03/23,ESVUFR,5344.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"47,493",14
5345,馥鴻,馥鴻,上櫃,其他業,TW0005345003,1998/03/23,ESVUFR,5345.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"20,494",17
5347,世界,世界,上櫃,半導體業,TW0005347009,1998/03/25,ESVUFR,5347.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"48,495",14
5348,正能量智能,正能量智能,上櫃,運動休閒,TW0005348007,2025/06/02,ESVUFR,5348.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"35,496",16
5349,先豐,先豐,上櫃,電子零組件,,,,5349.TWO,股票,wide_inherited_header,wide_table,21,17
5351,鈺創,鈺創,上櫃,半導體業,TW0005351001,1998/05/15,ESVUFR,5351.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"49,497",14
5353,台林,台林,上櫃,通信網路業,TW0005353007,1998/05/18,ESVUFR,5353.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"36,498",16
5355,佳總,佳總,上櫃,電子零組件業,TW0005355002,1998/06/23,ESVUFR,5355.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"22,499",17
5356,協益,協益,上櫃,電腦及週邊設備業,TW0005356000,1998/07/20,ESVUFR,5356.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"19,500",15
5364,力麗店,力麗店,上櫃,觀光餐旅,TW0005364004,2013/08/26,ESVUFR,5364.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"33,501",19
5371,中光電,中光電,上櫃,光電業,TW0005371009,1999/01/20,ESVUFR,5371.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"76,502",15
5381,光譜,光譜,上櫃,電子零組件業,TW0005381008,1999/03/19,ESVUFR,5381.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"23,503",17
5383,金利,金利,上櫃,其他電子,,,,5383.TWO,股票,wide_explicit_header,wide_table,61,18
5384,捷元,捷元,上櫃,電腦及週邊設備,,,,5384.TWO,股票,wide_inherited_header,wide_table,20,15
5386,青雲,青雲,上櫃,電腦及週邊設備業,TW0005386007,1999/05/13,ESVUFR,5386.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"21,504",15
5388,中磊,中磊,上市,通信網路,,,,5388.TW,股票,wide_inherited_header,wide_table,20,7
5392,能率,能率,上櫃,光電業,TW0005392005,1999/06/14,ESVUFR,5392.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"77,505",15
5395,圓方,圓方,上櫃,其他,,,,5395.TWO,股票,wide_explicit_header,wide_table,23,20
5398,慕康生醫,慕康生醫,上櫃,其他業,TW0005398002,1999/10/11,ESVUFR,5398.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"24,506",17
5403,中菲,中菲,上櫃,資訊服務業,TW0005403000,1999/10/15,ESVUFR,5403.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"28,507",18
5410,國眾,國眾,上櫃,資訊服務業,TW0005410005,1999/11/26,ESVUFR,5410.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"29,508",18
5425,台半,台半,上櫃,半導體業,TW0005425003,2000/02/21,ESVUFR,5425.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"50,509",14
5426,振發,振發,上櫃,電腦及週邊設備業,TW0005426001,2000/02/09,ESVUFR,5426.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"22,510",15
5432,新門,新門,上櫃,綠能環保,TW0005432009,2000/03/21,ESVUFR,5432.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"78,511",15
5434,崇越,崇越,上市,電子通路,,,,5434.TW,股票,wide_explicit_header,wide_table,56,8
5438,東友,東友,上櫃,電腦及週邊設備業,TW0005438006,2000/06/17,ESVUFR,5438.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"23,512",15
5439,高技,高技,上櫃,電子零組件業,TW0005439004,2000/06/26,ESVUFR,5439.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"25,513",17
5443,均豪,均豪,上櫃,半導體業,TW0005443006,1998/02/09,ESVUFR,5443.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"79,514",15
5450,南良,南良,上櫃,其他業,TW0005450001,2020/06/01,ESVUFR,5450.TWO,股票,structured_isin+wide_inherited_header,structured_isin+wide_table,"24,515",15
5452,佶優,佶優,上櫃,其他電子業,TW0005452007,2000/10/02,ESVUFR,5452.TWO,股票,structured_isin+wide_explicit_header,structured_isin+wide_table,"62,516",18
