Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210322,TXO,16200.0,202104,C,84500.0,228.0,1.0
20210322,TXO,16250.0,202103W4,C,84500.0,28.0,35.0
20210322,TXO,16250.0,202103W4,C,84500.0,28.0,35.0
20210322,TXO,16250.0,202103W4,P,84500.0,205.0,5.0
20210322,TXO,16250.0,202103W4,P,84500.0,205.0,5.0
20210319,TXO,16300.0,202103W4,C,150000.0,24.0,1.0
20210319,TXO,16300.0,202103W4,C,150000.0,24.0,1.0
20210322,TXO,16300.0,202103W4,C,84500.0,19.0,29.0
20210322,TXO,16300.0,202103W4,C,84500.0,19.0,29.0
20210322,TXO,16300.0,202104,C,84500.0,186.0,5.0
20210322,TXO,16300.0,202104,C,84500.0,186.0,5.0
20210322,TXO,16350.0,202103W4,C,84500.0,12.5,23.0
20210322,TXO,16350.0,202103W4,C,84500.0,12.5,23.0
20210322,TXO,16350.0,202103W4,P,84500.0,288.0,1.0
20210322,TXO,16350.0,202103W4,P,84500.0,288.0,1.0
20210319,TXO,16400.0,202103W4,C,150000.0,11.5,3.0
20210319,TXO,16400.0,202103W4,C,150000.0,11.5,3.0
20210322,TXO,16400.0,202103W4,C,84500.0,9.5,13.0
20210322,TXO,16400.0,202103W4,C,84500.0,9.5,13.0
20210322,TXO,16500.0,202103W4,C,84500.0,5.0,2.0
20210322,TXO,16500.0,202103W4,C,84500.0,5.0,2.0
20210319,TXO,16600.0,202104,C,150000.0,86.0,1.0
20210319,TXO,16600.0,202104,C,150000.0,86.0,1.0
20210322,TXO,16600.0,202104,C,84500.0,89.0,1.0
20210322,TXO,16600.0,202104,C,84500.0,89.0,1.0
20210322,TXO,17000.0,202104,C,84500.0,31.5,1.0
20210322,TXO,17000.0,202104,C,84500.0,31.5,1.0
20210322,TXO,17400.0,202104,C,84500.0,11.0,2.0
20210322,TXO,17400.0,202104,C,84500.0,11.0,2.0
