Date,ID,E,Maturity_contract,Call_Put,Time,Pr,Num
20210108,TXO,15600.0,202101W2,C,84500.0,71.0,32.0
20210108,TXO,15800.0,202101,C,84500.0,73.0,3.0
20210108,TXO,15800.0,202101,C,84500.0,73.0,3.0
20210108,TXO,15800.0,202101W2,C,84500.0,45.0,164.0
20210108,TXO,15800.0,202101W2,C,84500.0,45.0,164.0
20210108,TXO,15800.0,202102,C,84500.0,183.0,1.0
20210108,TXO,15800.0,202102,C,84500.0,183.0,1.0
20210107,TXO,16000.0,202101,C,150000.0,28.5,2.0
20210107,TXO,16000.0,202101,C,150000.0,28.5,2.0
20210108,TXO,16000.0,202101,C,84500.0,48.5,1.0
20210108,TXO,16000.0,202101,C,84500.0,48.5,1.0
20210108,TXO,16000.0,202101W2,C,84500.0,15.5,38.0
20210108,TXO,16000.0,202101W2,C,84500.0,15.5,38.0
20210108,TXO,16200.0,202101,C,84500.0,28.0,1.0
20210108,TXO,16200.0,202101,C,84500.0,28.0,1.0
20210108,TXO,16200.0,202101W2,C,84500.0,7.4,3.0
20210108,TXO,16200.0,202101W2,C,84500.0,7.4,3.0
20210108,TXO,16400.0,202101W2,C,84500.0,4.0,1.0
20210108,TXO,16400.0,202101W2,C,84500.0,4.0,1.0
20210108,TXO,16600.0,202101W2,C,84500.0,2.2,22.0
20210108,TXO,16600.0,202101W2,C,84500.0,2.2,22.0
