Date,File,S0,Contract,ContractExpiryDate,Maturity,Rf,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Vol,Put_Vol,PCR,Call_IV_Mean,Put_IV_Mean,Call_IV_Std,Put_IV_Std,Call_Vol,Put_Vol,PCR
2021/01/04,OptionsDaily_2021_01_04.csv,14902.03,202101,2021/01/20,16,0.0084,0.1435627546,0.2488308242,0.02878204783,0.05868001882,15255,21160,1.387086201,0.1668203776,0.2802136835,0.02885447604,0.07801961306,22795.08607,25491.86475,1.378002323
2021/01/05,OptionsDaily_2021_01_05.csv,15000.03,202101,2021/01/20,15,0.0084,0.138471053,0.2571344437,0.03102609556,0.06823090895,10414,8793,0.8443441521,0.1767144443,0.277614515,0.02855490846,0.05556598655,220720.5285,218906.1707,0.9839608215
2021/01/06,OptionsDaily_2021_01_06.csv,14983.13,202101,2021/01/20,14,0.0084,0.1846759138,0.2811429451,0.03734645821,0.1242090171,27336,32658,1.194688323,,,,,,,
2021/01/07,OptionsDaily_2021_01_07.csv,15214,202101,2021/01/20,13,0.0084,0.1578628071,0.2835713066,0.04154455786,0.08659006883,13654,13102,0.9595722865,,,,,,,
2021/01/08,OptionsDaily_2021_01_08.csv,15463.95,202101,2021/01/20,12,0.0084,0.1658142497,0.313989279,0.04998001567,0.1234977031,22301,19580,0.8779875342,,,,,,,
2021/01/11,OptionsDaily_2021_01_11.csv,15557.3,202101,2021/01/20,9,0.0084,0.1743060906,0.3312997883,0.03417088954,0.09059920124,11589,14702,1.268616792,,,,,,,
2021/01/12,OptionsDaily_2021_01_12.csv,15500.7,202101,2021/01/20,8,0.0084,0.2127900767,0.3043170313,0.02321665195,0.1410429665,9667,20986,2.170890659,,,,,,,
2021/01/13,OptionsDaily_2021_01_13.csv,15769.98,202101,2021/01/20,7,0.0084,0.1671008632,0.3194056597,0.05686446649,0.09747795014,33901,36563,1.078522757,,,,,,,
2021/01/14,OptionsDaily_2021_01_14.csv,15707.19,202101,2021/01/20,6,0.0084,0.2156847789,0.2720810175,0.02181811835,0.08562779877,40272,68352,1.697258641,,,,,,,
2021/01/15,OptionsDaily_2021_01_15.csv,15616.39,202101,2021/01/20,5,0.0084,0.273586191,0.1743993826,0.06270180245,0.1015046869,98836,122776,1.242219434,,,,,,,
2021/01/18,OptionsDaily_2021_01_18.csv,15612,202101,2021/01/20,2,0.0084,0.2255909584,0.3594261895,0.07210383641,0.1209245078,114679,107563,0.9379485346,,,,,,,
2021/01/19,OptionsDaily_2021_01_19.csv,15877.37,202101,2021/01/20,1,0.0084,0.1896225261,0.4070457179,0.1031738554,0.2273714341,142228,239723,1.685483871,,,,,,,
2021/01/20,OptionsDaily_2021_01_20.csv,15806.18,202102,2021/02/17,28,0.0084,0.1839950528,0.286484837,0.03743281732,0.0306123436,2444,3473,1.421031097,,,,,,,
2021/01/21,OptionsDaily_2021_01_21.csv,16153.77,202102,2021/02/17,27,0.0084,0.1806453214,0.2828818072,0.04270509342,0.03222337714,17737,25920,1.461351976,,,,,,,
2021/01/22,OptionsDaily_2021_01_22.csv,16019.03,202102,2021/02/17,26,0.0084,0.2169230038,0.2573038852,0.01394479879,0.02996894449,4899,6454,1.317411717,,,,,,,
2021/01/25,OptionsDaily_2021_01_25.csv,15946.54,202102,2021/02/17,23,0.0084,0.2021402781,0.3122894281,0.01096478464,0.03029448123,7685,17322,2.254001301,,,,,,,
2021/01/26,OptionsDaily_2021_01_26.csv,15658.85,202102,2021/02/17,22,0.0084,0.2187022532,0.2871020598,0.01947498514,0.05276125817,7412,16036,2.163518618,,,,,,,
2021/01/27,OptionsDaily_2021_01_27.csv,15701.45,202102,2021/02/17,21,0.0084,0.2013333365,0.3482272875,0.01059224158,0.1091036627,6487,6390,0.9850470171,,,,,,,
2021/01/28,OptionsDaily_2021_01_28.csv,15415.88,202102,2021/02/17,20,0.0084,0.2099086766,0.3059345204,0.01614123683,0.0408105215,10714,11447,1.068415158,,,,,,,
2021/01/29,OptionsDaily_2021_01_29.csv,15138.31,202102,2021/02/17,19,0.0084,0.2253448149,0.2672317708,0.02025694679,0.03993406898,20623,7732,0.3749212045,,,,,,,
2021/02/01,OptionsDaily_2021_02_01.csv,15410.09,202102,2021/02/17,16,0.0084,0.1623822505,0.3365446938,0.01941095721,0.03263464064,8801,13195,1.499261448,,,,,,,
2021/02/02,OptionsDaily_2021_02_02.csv,15760.05,202102,2021/02/17,15,0.0084,0.1617590968,0.2848249764,0.04069459969,0.04077524892,10954,19299,1.761822165,,,,,,,
2021/02/03,OptionsDaily_2021_02_03.csv,15771.32,202102,2021/02/17,14,0.0084,0.1819670272,0.245603596,0.0128139299,0.03793978481,15417,26761,1.735811118,,,,,,,
2021/02/04,OptionsDaily_2021_02_04.csv,15706.22,202102,2021/02/17,13,0.0084,0.1535243606,0.2080002807,0.02083038128,0.02329014994,42625,46385,1.088211144,,,,,,,
2021/02/05,OptionsDaily_2021_02_05.csv,15802.4,202102,2021/02/17,12,0.0084,0.1437758949,0.1840157734,0.02171979596,0.03590838151,41862,67439,1.610983708,,,,,,,
2021/02/17,OptionsDaily_2021_02_17.csv,16362.29,202103,2021/03/17,28,0.0084,0.1702609765,0.3217089563,0.01936790959,0.09360471349,3980,12094,3.038693467,,,,,,,
2021/02/18,OptionsDaily_2021_02_18.csv,16424.51,202103,2021/03/17,27,0.0084,0.1876240914,0.3211553783,0.01516172423,0.08397614394,5908,7745,1.310934326,,,,,,,
2021/02/19,OptionsDaily_2021_02_19.csv,16341.38,202103,2021/03/17,26,0.0084,0.1793803934,0.3300016178,0.01121565339,0.08903673385,3153,14169,4.493815414,,,,,,,
2021/02/22,OptionsDaily_2021_02_22.csv,16410.16,202103,2021/03/17,23,0.0084,0.204880541,0.3795056001,0.01088412039,0.171024882,4423,18641,4.214560253,,,,,,,
2021/02/23,OptionsDaily_2021_02_23.csv,16443.4,202103,2021/03/17,22,0.0084,0.1850491537,0.3429577631,0.02778162909,0.1821151325,3045,6482,2.128735632,,,,,,,
2021/02/24,OptionsDaily_2021_02_24.csv,16212.53,202103,2021/03/17,21,0.0084,0.2154271668,0.3547293506,0.02030444412,0.1731247849,5717,6815,1.192058772,,,,,,,
2021/02/25,OptionsDaily_2021_02_25.csv,16452.18,202103,2021/03/17,20,0.0084,0.173159658,0.3299942013,0.007682378665,0.1119920069,4582,7543,1.646224356,,,,,,,
2021/02/26,OptionsDaily_2021_02_26.csv,15953.8,202103,2021/03/17,19,0.0084,0.2236080607,0.3576265029,0.01717457409,0.1702382966,9742,13343,1.369636625,,,,,,,
2021/03/02,OptionsDaily_2021_03_02.csv,15946.88,202103,2021/03/17,15,0.0084,0.2371947963,0.3053200663,0.03011401781,0.1273886761,14012,10934,0.7803311447,,,,,,,
2021/03/03,OptionsDaily_2021_03_03.csv,16211.73,202103,2021/03/17,14,0.0084,0.1689270626,0.3355330765,0.02420087751,0.0791540265,7532,10399,1.380642592,,,,,,,
2021/03/04,OptionsDaily_2021_03_04.csv,15906.41,202103,2021/03/17,13,0.0084,0.2130513754,0.3096096703,0.02033161059,0.1299223041,17498,8611,0.4921133844,,,,,,,
2021/03/05,OptionsDaily_2021_03_05.csv,15855.23,202103,2021/03/17,12,0.0084,0.202588316,0.3588034824,0.02168228736,0.1109279274,9717,8582,0.8831944016,,,,,,,
2021/03/08,OptionsDaily_2021_03_08.csv,15820.11,202103,2021/03/17,9,0.0084,0.2524961404,0.2826650915,0.03422702336,0.1402536266,13153,14998,1.140272181,,,,,,,
2021/03/09,OptionsDaily_2021_03_09.csv,15853.09,202103,2021/03/17,8,0.0084,0.2172177232,0.365181036,0.0391111177,0.07103703829,11944,10237,0.8570830543,,,,,,,
2021/03/10,OptionsDaily_2021_03_10.csv,15911.67,202103,2021/03/17,7,0.0084,0.2037842761,0.3244179038,0.02410471362,0.09771220388,27165,14846,0.546512056,,,,,,,
2021/03/11,OptionsDaily_2021_03_11.csv,16179.56,202103,2021/03/17,6,0.0084,0.1620749984,0.2732309377,0.03290949691,0.05237565673,52208,81988,1.570410665,,,,,,,
2021/03/12,OptionsDaily_2021_03_12.csv,16255.18,202103,2021/03/17,5,0.0084,0.1578714329,0.2397438659,0.01798426351,0.05968042727,39104,57184,1.462356792,,,,,,,
2021/03/15,OptionsDaily_2021_03_15.csv,16249.33,202103,2021/03/17,2,0.0084,0.1809463757,0.3077825078,0.03136603168,0.09563616265,57859,81745,1.412831193,,,,,,,
2021/03/16,OptionsDaily_2021_03_16.csv,16313.16,202103,2021/03/17,1,0.0084,0.1580076263,0.3051624376,0.07107505428,0.1399056065,101281,138220,1.364717963,,,,,,,
2021/03/17,OptionsDaily_2021_03_17.csv,16215.82,202104,2021/04/21,35,0.0084,0.1510111026,0.2713425573,0.005874122111,0.06785225998,2627,3549,1.350970689,,,,,,,
2021/03/18,OptionsDaily_2021_03_18.csv,16287.84,202104,2021/04/21,34,0.0084,0.1438778108,0.2014371649,0.009916873757,0.03705776713,8001,6787,0.8482689664,,,,,,,
2021/03/19,OptionsDaily_2021_03_19.csv,16070.24,202104,2021/04/21,33,0.0084,0.1571565251,0.2499729814,0.02351042408,0.06626366394,11224,6906,0.6152886671,,,,,,,
2021/03/22,OptionsDaily_2021_03_22.csv,16189.22,202104,2021/04/21,30,0.0084,0.1549883199,0.2286486472,0.0364788697,0.02677128489,5937,3886,0.6545393296,,,,,,,
2021/03/23,OptionsDaily_2021_03_23.csv,16177.59,202104,2021/04/21,29,0.0084,0.1456226447,0.2087693689,0.008920724577,0.05796730382,5008,1931,0.3855830671,,,,,,,
2021/03/24,OptionsDaily_2021_03_24.csv,16032.12,202104,2021/04/21,28,0.0084,0.1468530307,0.2213415348,0.00592525589,0.02816275068,5262,6766,1.285822881,,,,,,,
2021/03/25,OptionsDaily_2021_03_25.csv,16060.14,202104,2021/04/21,27,0.0084,0.1321261623,0.2269254281,0.00733364583,0.03428194339,8999,4219,0.46882987,,,,,,,
2021/03/26,OptionsDaily_2021_03_26.csv,16305.88,202104,2021/04/21,26,0.0084,0.1219340773,0.2349322528,0.02567552173,0.02757783228,9589,9845,1.026697257,,,,,,,
2021/03/29,OptionsDaily_2021_03_29.csv,16475.97,202104,2021/04/21,23,0.0084,0.1190994085,0.2139277655,0.04693110973,0.02548161873,5751,5781,1.005216484,,,,,,,
2021/03/30,OptionsDaily_2021_03_30.csv,16554.9,202104,2021/04/21,22,0.0084,0.1322770118,0.2295622392,0.008819302906,0.04311515248,5026,7351,1.462594509,,,,,,,
2021/03/31,OptionsDaily_2021_03_31.csv,16431.13,202104,2021/04/21,21,0.0084,0.1571787886,0.2033594235,0.01023435042,0.03543663654,8144,6482,0.7959233792,,,,,,,
2021/04/01,OptionsDaily_2021_04_01.csv,16571.28,202104,2021/04/21,20,0.0084,0.1369959165,0.2267658676,0.008630686255,0.03717643377,5153,11665,2.263729866,,,,,,,
2021/04/06,OptionsDaily_2021_04_06.csv,16739.87,202104,2021/04/21,15,0.0084,0.1477931364,0.2141097933,0.01248662675,0.04873450724,10976,12146,1.10659621,,,,,,,
2021/04/07,OptionsDaily_2021_04_07.csv,16815.36,202104,2021/04/21,14,0.0084,0.1203645139,0.2095247464,0.02707830653,0.03824280546,5959,14589,2.448229569,,,,,,,
2021/04/08,OptionsDaily_2021_04_08.csv,16926.44,202104,2021/04/21,13,0.0084,0.1083216135,0.2115455751,0.03883167494,0.05334382114,9446,14514,1.536523396,,,,,,,
2021/04/09,OptionsDaily_2021_04_09.csv,16854.1,202104,2021/04/21,12,0.0084,0.139663603,0.2038676443,0.0166918918,0.09559781197,8071,16267,2.015487548,,,,,,,
2021/04/12,OptionsDaily_2021_04_12.csv,16859.7,202104,2021/04/21,9,0.0084,0.1433666766,0.2501366042,0.01336917155,0.07314837117,6745,20526,3.043143069,,,,,,,
2021/04/13,OptionsDaily_2021_04_13.csv,16824.91,202104,2021/04/21,8,0.0084,0.1666217678,0.1779851362,0.03095681713,0.0660282302,15266,19462,1.274859164,,,,,,,
2021/04/14,OptionsDaily_2021_04_14.csv,16865.97,202104,2021/04/21,7,0.0084,0.1187800944,0.2346181144,0.03332610152,0.05676571913,50615,33019,0.6523560209,,,,,,,
2021/04/15,OptionsDaily_2021_04_15.csv,17076.73,202104,2021/04/21,6,0.0084,0.0951561325,0.2294312905,0.03969357154,0.04457743012,74810,101625,1.358441385,,,,,,,
2021/04/16,OptionsDaily_2021_04_16.csv,17158.81,202104,2021/04/21,5,0.0084,0.1216069441,0.2163296564,0.03412134919,0.07874841316,87899,114102,1.298103505,,,,,,,
2021/04/19,OptionsDaily_2021_04_19.csv,17263.28,202104,2021/04/21,2,0.0084,0.1334862521,0.2587354427,0.05003896219,0.1178353098,74059,145501,1.964663309,,,,,,,
2021/04/20,OptionsDaily_2021_04_20.csv,17323.87,202104,2021/04/21,1,0.0084,0.129191705,0.3474473041,0.06277554571,0.2804474345,71172,179819,2.526541336,,,,,,,
2021/04/21,OptionsDaily_2021_04_21.csv,17202.11,202105,2021/05/19,28,0.0084,0.1570560754,0.2234189599,0.02375176217,0.02459985977,6834,9482,1.387474393,,,,,,,
2021/04/22,OptionsDaily_2021_04_22.csv,17096.97,202105,2021/05/19,27,0.0084,0.1673995482,0.223740963,0.02870261679,0.03368115464,9406,44823,4.765362535,,,,,,,
2021/04/23,OptionsDaily_2021_04_23.csv,17300.27,202105,2021/05/19,26,0.0084,0.1436144985,0.241824857,0.03416227747,0.0321899686,9561,11086,1.159502144,,,,,,,
2021/04/26,OptionsDaily_2021_04_26.csv,17572.29,202105,2021/05/19,23,0.0084,0.1124892128,0.2522868136,0.02800132175,0.03734002526,7210,29216,4.052149792,,,,,,,
2021/04/27,OptionsDaily_2021_04_27.csv,17595.9,202105,2021/05/19,22,0.0084,0.1511045125,0.2477569603,0.02254535868,0.0563721997,6580,8358,1.270212766,,,,,,,
2021/04/28,OptionsDaily_2021_04_28.csv,17567.53,202105,2021/05/19,21,0.0084,0.1681882984,0.2380194272,0.03582965533,0.03479157826,4130,9601,2.324697337,,,,,,,
2021/04/29,OptionsDaily_2021_04_29.csv,17566.66,202105,2021/05/19,20,0.0084,0.1592696319,0.2211922952,0.01636258458,0.0420460381,7918,10156,1.282647133,,,,,,,
2021/05/03,OptionsDaily_2021_05_03.csv,17222.35,202105,2021/05/19,16,0.0084,0.1986564073,0.2414909591,0.02825862417,0.04067647898,23367,25288,1.082209954,,,,,,,
2021/05/04,OptionsDaily_2021_05_04.csv,16933.78,202105,2021/05/19,15,0.0084,0.1997432685,0.2691524254,0.01430893127,0.08832917685,13214,18609,1.408279098,,,,,,,
2021/05/05,OptionsDaily_2021_05_05.csv,16843.44,202105,2021/05/19,14,0.0084,0.2419977909,0.2574979494,0.06423368522,0.060418302,8347,8504,1.018809153,,,,,,,
2021/05/06,OptionsDaily_2021_05_06.csv,16994.36,202105,2021/05/19,13,0.0084,0.1732525771,0.2769783761,0.04137920905,0.04682747557,16386,15872,0.9686317588,,,,,,,
2021/05/07,OptionsDaily_2021_05_07.csv,17285,202105,2021/05/19,12,0.0084,0.1431853245,0.2640927647,0.02350336961,0.03681476487,16207,18019,1.111803542,,,,,,,
2021/05/10,OptionsDaily_2021_05_10.csv,17235.61,202105,2021/05/19,9,0.0084,0.1834057785,0.271166472,0.02452160195,0.1094846988,7673,8483,1.105564968,,,,,,,
2021/05/11,OptionsDaily_2021_05_11.csv,16583.13,202105,2021/05/19,8,0.0084,0.2634853501,0.2602045344,0.02397648759,0.1193369026,31612,24543,0.7763823864,,,,,,,
2021/05/12,OptionsDaily_2021_05_12.csv,15902.37,202105,2021/05/19,7,0.0084,0.3738571204,0.476382767,0.05878154887,0.246528208,30726,20273,0.6597995183,,,,,,,
2021/05/13,OptionsDaily_2021_05_13.csv,15670.1,202105,2021/05/19,6,0.0084,0.3702577012,0.5372401105,0.05135190358,0.1231115892,46872,32984,0.7037037037,,,,,,,
2021/05/14,OptionsDaily_2021_05_14.csv,15827.09,202105,2021/05/19,5,0.0084,0.2759349364,0.5237706,0.04860513634,0.1182369136,76861,69243,0.900886015,,,,,,,
2021/05/17,OptionsDaily_2021_05_17.csv,15353.89,202105,2021/05/19,2,0.0084,0.5173625213,0.6882011772,0.1054206926,0.2701950664,93096,76752,0.8244392885,,,,,,,
2021/05/18,OptionsDaily_2021_05_18.csv,16145.98,202105,2021/05/19,1,0.0084,0.286658373,0.852944547,0.1927313839,0.2891040137,123333,172735,1.400557839,,,,,,,
2021/05/19,OptionsDaily_2021_05_19.csv,16132.66,202106,2021/06/16,28,0.0084,0.2394672387,0.4653156609,0.04300431598,0.1415229038,3224,3171,0.983560794,,,,,,,
2021/05/20,OptionsDaily_2021_05_20.csv,16042.36,202106,2021/06/16,27,0.0084,0.2616376526,0.5315392681,0.03821431334,0.1511034534,6223,6228,1.000803471,,,,,,,
2021/05/21,OptionsDaily_2021_05_21.csv,16302.06,202106,2021/06/16,26,0.0084,0.2152812123,0.4634078302,0.03019875034,0.1160138159,1893,4856,2.565240359,,,,,,,
2021/05/24,OptionsDaily_2021_05_24.csv,16338.29,202106,2021/06/16,23,0.0084,0.214219931,0.461582023,0.01526383201,0.1285804329,1770,7033,3.973446328,,,,,,,
2021/05/25,OptionsDaily_2021_05_25.csv,16595.67,202106,2021/06/16,22,0.0084,0.2035087381,0.391152477,0.03943436625,0.1185976621,5456,9827,1.801136364,,,,,,,
2021/05/26,OptionsDaily_2021_05_26.csv,16643.69,202106,2021/06/16,21,0.0084,0.2044047517,0.3680351523,0.05036926977,0.08233812241,3764,5321,1.413655685,,,,,,,
2021/05/27,OptionsDaily_2021_05_27.csv,16601.61,202106,2021/06/16,20,0.0084,0.1700336943,0.3715201274,0.009367807754,0.08930513253,5765,5430,0.9418907199,,,,,,,
2021/05/28,OptionsDaily_2021_05_28.csv,16870.86,202106,2021/06/16,19,0.0084,0.1609348527,0.355936457,0.01495306389,0.1183977905,5076,12842,2.529944838,,,,,,,
2021/05/31,OptionsDaily_2021_05_31.csv,17068.43,202106,2021/06/16,16,0.0084,0.1653635387,0.3991834776,0.02200940368,0.1291645228,8234,17556,2.13213505,,,,,,,
2021/06/01,OptionsDaily_2021_06_01.csv,17162.38,202106,2021/06/16,15,0.0084,0.1483182395,0.400863639,0.02991709494,0.1809530261,2409,9443,3.919883769,,,,,,,
2021/06/02,OptionsDaily_2021_06_02.csv,17165.04,202106,2021/06/16,14,0.0084,0.1847221669,0.3380471673,0.05485695858,0.1135814536,5315,11403,2.145437441,,,,,,,
2021/06/03,OptionsDaily_2021_06_03.csv,17246.16,202106,2021/06/16,13,0.0084,0.1602118191,0.3086114091,0.01520675925,0.114069321,3888,7282,1.872942387,,,,,,,
2021/06/04,OptionsDaily_2021_06_04.csv,17147.41,202106,2021/06/16,12,0.0084,0.1686462394,0.3541813319,0.007879567195,0.1546522243,3990,6368,1.595989975,,,,,,,
2021/06/07,OptionsDaily_2021_06_07.csv,17083.91,202106,2021/06/16,9,0.0084,0.1983002752,0.3940351555,0.08265058187,0.1534237602,10330,11120,1.076476283,,,,,,,
2021/06/08,OptionsDaily_2021_06_08.csv,17076.21,202106,2021/06/16,8,0.0084,0.210119777,0.4369343471,0.03852475682,0.2164853853,4271,17346,4.061343948,,,,,,,
2021/06/09,OptionsDaily_2021_06_09.csv,16966.22,202106,2021/06/16,7,0.0084,0.1959481136,0.2883117654,0.04979209532,0.1003023311,29278,14257,0.4869526607,,,,,,,
2021/06/10,OptionsDaily_2021_06_10.csv,17159.22,202106,2021/06/16,6,0.0084,0.1334761212,0.2627786284,0.03236081015,0.06241817533,59157,52511,0.8876548845,,,,,,,
2021/06/11,OptionsDaily_2021_06_11.csv,17213.52,202106,2021/06/16,5,0.0084,0.1470867923,0.2342774644,0.01851334619,0.1449559657,42130,60412,1.433942559,,,,,,,
2021/06/15,OptionsDaily_2021_06_15.csv,17371.29,202106,2021/06/16,1,0.0084,0.1574603343,0.3009399075,0.0533383299,0.1327421459,55267,118251,2.139631245,,,,,,,
2021/06/16,OptionsDaily_2021_06_16.csv,17307.86,202107,2021/07/21,35,0.0084,0.1920776469,0.2286712165,0.0373207878,0.05746593874,3015,2359,0.7824212272,,,,,,,
2021/06/17,OptionsDaily_2021_06_17.csv,17390.61,202107,2021/07/21,34,0.0084,0.1515837731,0.2356724042,0.06242897435,0.03721562319,4747,1184,0.2494206867,,,,,,,
2021/06/18,OptionsDaily_2021_06_18.csv,17318.54,202107,2021/07/21,33,0.0084,0.1387648504,0.2266205937,0.002891942922,0.03810154518,1587,303,0.190926276,,,,,,,
2021/06/21,OptionsDaily_2021_06_21.csv,17062.98,202107,2021/07/21,30,0.0084,0.1846455852,0.2808622653,0.03850476696,0.04409853183,10439,10369,0.9932943769,,,,,,,
2021/06/22,OptionsDaily_2021_06_22.csv,17075.55,202107,2021/07/21,29,0.0084,0.1636536326,0.2474385127,0.03794715889,0.03070820346,2388,3423,1.433417085,,,,,,,
2021/06/23,OptionsDaily_2021_06_23.csv,17336.71,202107,2021/07/21,28,0.0084,0.1523231392,0.2553402853,0.0499027624,0.04762162087,6772,9510,1.404311872,,,,,,,
2021/06/24,OptionsDaily_2021_06_24.csv,17407.96,202107,2021/07/21,27,0.0084,0.1309410179,0.2496224808,0.005452955997,0.04675012156,3023,9018,2.983129342,,,,,,,
2021/06/25,OptionsDaily_2021_06_25.csv,17502.99,202107,2021/07/21,26,0.0084,0.1493164757,0.2841739546,0.01463582506,0.07505599106,1678,5424,3.232419547,,,,,,,
2021/06/28,OptionsDaily_2021_06_28.csv,17590.97,202107,2021/07/21,23,0.0084,0.1303788423,0.2392397127,0.02200412523,0.05402596428,3623,2832,0.781672647,,,,,,,
2021/06/29,OptionsDaily_2021_06_29.csv,17598.19,202107,2021/07/21,22,0.0084,0.1437186534,0.2474175157,0.01289264981,0.0566776654,6068,4259,0.701878708,,,,,,,
2021/06/30,OptionsDaily_2021_06_30.csv,17755.46,202107,2021/07/21,21,0.0084,0.1486338345,0.2344144965,0.02593606645,0.05515751853,11898,4689,0.3940998487,,,,,,,
2021/07/01,OptionsDaily_2021_07_01.csv,17713.94,202107,2021/07/21,20,0.0084,0.1475203473,0.2205946498,0.009890567916,0.06840479289,4055,4232,1.043649815,,,,,,,
2021/07/02,OptionsDaily_2021_07_02.csv,17710.15,202107,2021/07/21,19,0.0084,0.1506040618,0.241834557,0.02929701708,0.03899280181,3368,1534,0.4554631829,,,,,,,
2021/07/05,OptionsDaily_2021_07_05.csv,17919.33,202107,2021/07/21,16,0.0084,0.14584439,0.2552795183,0.0170349777,0.05704468237,2822,7986,2.829907867,,,,,,,
2021/07/06,OptionsDaily_2021_07_06.csv,17913.07,202107,2021/07/21,15,0.0084,0.1536887394,0.2424792949,0.01545188005,0.0493305812,3427,4553,1.32856726,,,,,,,
2021/07/07,OptionsDaily_2021_07_07.csv,17850.69,202107,2021/07/21,14,0.0084,0.156806326,0.2573297116,0.04427307702,0.06022729123,3642,4089,1.122734761,,,,,,,
2021/07/08,OptionsDaily_2021_07_08.csv,17866.09,202107,2021/07/21,13,0.0084,0.1349109837,0.257333249,0.009049667256,0.0649544417,5038,6591,1.308257245,,,,,,,
2021/07/09,OptionsDaily_2021_07_09.csv,17661.48,202107,2021/07/21,12,0.0084,0.1544954899,0.2446222723,0.01174183612,0.06207424376,9959,6517,0.6543829702,,,,,,,
2021/07/12,OptionsDaily_2021_07_12.csv,17814.33,202107,2021/07/21,9,0.0084,0.1603100649,0.2721196476,0.02658860227,0.07746541237,5714,9784,1.712285614,,,,,,,
2021/07/13,OptionsDaily_2021_07_13.csv,17847.52,202107,2021/07/21,8,0.0084,0.1770658434,0.2233881738,0.02175601881,0.1002823767,5650,16946,2.999292035,,,,,,,
2021/07/14,OptionsDaily_2021_07_14.csv,17845.75,202107,2021/07/21,7,0.0084,0.1522272945,0.2695445037,0.0262358345,0.08951322189,26349,31528,1.196553949,,,,,,,
2021/07/15,OptionsDaily_2021_07_15.csv,18034.19,202107,2021/07/21,6,0.0084,0.1133207018,0.230066679,0.01942337882,0.05492412106,62621,77946,1.24472621,,,,,,,
2021/07/16,OptionsDaily_2021_07_16.csv,17895.25,202107,2021/07/21,5,0.0084,0.1318457733,0.1924624257,0.02464315918,0.07239891062,77572,64463,0.8310086114,,,,,,,
2021/07/19,OptionsDaily_2021_07_19.csv,17789.25,202107,2021/07/21,2,0.0084,0.1815376149,0.2679073919,0.03604153958,0.07863004484,112653,67460,0.5988300356,,,,,,,
2021/07/20,OptionsDaily_2021_07_20.csv,17528.74,202107,2021/07/21,1,0.0084,0.3026493645,0.2315480059,0.07238909209,0.1466404865,206023,149817,0.7271857996,,,,,,,
2021/07/21,OptionsDaily_2021_07_21.csv,17458.79,202108,2021/08/18,28,0.0084,0.1647567365,0.3188381773,0.03887437057,0.0901322913,4629,3373,0.7286670987,,,,,,,
2021/07/22,OptionsDaily_2021_07_22.csv,17572.33,202108,2021/08/18,27,0.0084,0.1533533059,0.2648009621,0.04418151251,0.05108595953,8967,4433,0.4943682391,,,,,,,
2021/07/23,OptionsDaily_2021_07_23.csv,17572.92,202108,2021/08/18,26,0.0084,0.1351135425,0.2930051355,0.006866890414,0.07612027501,2653,4946,1.864304561,,,,,,,
2021/07/26,OptionsDaily_2021_07_26.csv,17403.56,202108,2021/08/18,23,0.0084,0.1826100248,0.358460229,0.06193752355,0.05174128594,6100,6783,1.111967213,,,,,,,
2021/07/27,OptionsDaily_2021_07_27.csv,17269.87,202108,2021/08/18,22,0.0084,0.1589570614,0.3424234544,0.01182944127,0.06022681514,2581,4685,1.815187912,,,,,,,
2021/07/28,OptionsDaily_2021_07_28.csv,17135.22,202108,2021/08/18,21,0.0084,0.1901575831,0.3516936003,0.06060136596,0.0629019545,6507,4373,0.6720454895,,,,,,,
2021/07/29,OptionsDaily_2021_07_29.csv,17402.81,202108,2021/08/18,20,0.0084,0.1271036035,0.3363485315,0.01351144197,0.06081627264,5501,4789,0.8705689875,,,,,,,
2021/07/30,OptionsDaily_2021_07_30.csv,17247.41,202108,2021/08/18,19,0.0084,0.1534961322,0.2984125696,0.01004974505,0.08751481678,2074,2676,1.290260366,,,,,,,
2021/08/02,OptionsDaily_2021_08_02.csv,17503.28,202108,2021/08/18,16,0.0084,0.1265583399,0.3583951695,0.01563011135,0.08501177627,5170,6510,1.259187621,,,,,,,
2021/08/03,OptionsDaily_2021_08_03.csv,17553.76,202108,2021/08/18,15,0.0084,0.1635242573,0.2770531213,0.06461333857,0.04698471567,2995,2432,0.8120200334,,,,,,,
2021/08/04,OptionsDaily_2021_08_04.csv,17623.89,202108,2021/08/18,14,0.0084,0.1549954104,0.270790386,0.06470548785,0.05519689333,7029,8635,1.228482003,,,,,,,
2021/08/05,OptionsDaily_2021_08_05.csv,17603.12,202108,2021/08/18,13,0.0084,0.1292688204,0.2852298973,0.005010860827,0.06446517135,1272,10272,8.075471698,,,,,,,
2021/08/06,OptionsDaily_2021_08_06.csv,17526.28,202108,2021/08/18,12,0.0084,0.129242922,0.2986745276,0.01032951315,0.09762563893,3561,9856,2.767761865,,,,,,,
2021/08/09,OptionsDaily_2021_08_09.csv,17485.15,202108,2021/08/18,9,0.0084,0.1341996176,0.3026446682,0.03450595281,0.08389826639,7335,6019,0.8205862304,,,,,,,
2021/08/10,OptionsDaily_2021_08_10.csv,17323.64,202108,2021/08/18,8,0.0084,0.1502586659,0.3630855823,0.01105919487,0.1248208968,6773,11643,1.719031448,,,,,,,
2021/08/11,OptionsDaily_2021_08_11.csv,17227.18,202108,2021/08/18,7,0.0084,0.1494585554,0.2717918793,0.02792284464,0.07592597115,34198,20888,0.610795953,,,,,,,
