bootstrap_id,delta_svm_minus_mnir
344,0.0584485182987623
345,0.06149666933044612
346,0.0585955765368249
347,0.08005704635180777
348,0.05473098428576889
349,0.09231877309057801
350,0.07236915491664875
351,0.08157214187069795
352,0.051693496691327945
353,0.045978332271715605
354,0.07498503140190371
355,0.09791110384913038
356,0.06477056872799075
357,0.0661723330812426
358,0.06109276444986833
359,0.09684625498390675
360,0.06396378663942609
361,0.08053572818401328
362,0.09427898650116506
363,0.06856120158058049
364,0.0839460978205624
365,0.07376082364201403
366,0.09439446739056084
367,0.0375439328678841
368,0.09468688078765963
369,0.07942314686813184
370,0.0685131247230053
371,0.0951128902898864
372,0.049350256534356485
373,0.07767924332573106
374,0.0722154806390728
375,0.08141053050946107
376,0.08490957044295039
377,0.05526733453566596
378,0.11443843636902545
379,0.09328555843581943
380,0.08032866473485939
381,0.08813012852155544
382,0.05073223968694085
383,0.07413097460665408
384,0.06536634556319454
385,0.07517224398816597
386,0.07857050703240243
387,0.09691807917325884
388,0.08631679355083105
389,0.067497394853897
390,0.07845449261168835
391,0.10138329758627851
392,0.05594444809257049
393,0.08443808382032564
394,0.06407136709879474
395,0.08256935377374297
396,0.06061720075081234
397,0.08198598973612509
398,0.08356556952156918
399,0.06455341720162627
400,0.06253357209229782
401,0.10636730500180058
402,0.11576952995843726
403,0.07394374053143599
404,0.06977488328678388
405,0.04805444357244154
406,0.08862087566183147
407,0.08009256276256221
408,0.058214920711668616
409,0.08249474769243997
410,0.08253973146805899
411,0.05187857186334888
412,0.07727082861638007
413,0.06764471342272049
414,0.03524456891623684
415,0.07758246617997544
416,0.08941036933232338
417,0.058343678729620374
418,0.07248941285723515
419,0.07341243061810282
420,0.04877656608431147
421,0.06730972909042165
422,0.07354865002692529
423,0.08933931458134042
424,0.09375934014186049
425,0.09031804828272677
426,0.04864878238746667
427,0.06933557740741797
428,0.08577156677745817
429,0.06570828749487445
430,0.04926353156485502
431,0.08392961994828113
432,0.07743581825599971
433,0.08505585726062442
434,0.07097018525247722
435,0.06867507147000723
